sector,ticker_a,ticker_b,beta,n_rows,n_events,label_mean,best_threshold,val_auc,test_accuracy,test_balanced_accuracy,test_f1,test_auc,trade_count,trade_win_rate,avg_pnl_proxy,total_pnl_proxy,max_drawdown_proxy,validation_start_date,test_start_date
Energy,CVX,SLB,0.7487766747546425,1572,795,0.3836477994918823,0.51,0.6040618260244428,0.3836477987421384,0.5371135873472321,0.51,0.4741193386053199,130,0.4846153846153846,-0.0011544351577758793,-0.15007657051086432,0.7694536437988281,2023-12-05,2025-02-28
Consumer_Staples,HSY,MKC,0.14254976196437652,1572,839,0.34207388758659363,0.52,0.35258408531583263,0.5,0.4725516029863856,0.34375,0.5848338457034109,36,0.4166666666666667,-0.004661344634162056,-0.167808406829834,0.30279945755004883,2023-11-15,2025-02-03
Real_Estate,EQIX,SPG,0.100282449939977,1572,817,0.38188493251800537,0.54,0.6269688203150112,0.3170731707317073,0.507187222715173,0.46153846153846156,0.5430346051464063,78,0.48717948717948717,-0.0021890000074337693,-0.17074200057983402,0.6522743377685547,2023-11-22,2025-03-03
Consumer_Disc,SBUX,TGT,0.3972907407948469,1572,767,0.4067796468734741,0.54,0.6100917431192661,0.44805194805194803,0.49166666666666664,0.6153846153846154,0.3115646258503401,46,0.41304347826086957,-0.0037224136850108275,-0.17123102951049807,0.8546920642852776,2023-11-09,2025-01-21
Utilities,XEL,CNP,0.22265433430405757,1572,816,0.3848039209842682,0.54,0.4628482972136223,0.4451219512195122,0.4539364744844197,0.46153846153846156,0.4205931055246124,69,0.5072463768115942,-0.002488894697548687,-0.1717337341308594,0.46310598754882815,2023-10-16,2024-11-20
Industrials,GE,BA,0.9070345408855222,1572,806,0.3560793995857239,0.56,0.6753333333333333,0.41975308641975306,0.5052631578947369,0.5877192982456141,0.6392772977219168,68,0.38235294117647056,-0.0025648609189426203,-0.17441054248809817,0.6929772801399231,2024-01-04,2025-01-17
Consumer_Staples,CL,MKC,0.3863456493136234,1572,801,0.37578028440475464,0.5800000000000001,0.5043636363636363,0.5093167701863354,0.50625,0.6721991701244814,0.5449074074074074,36,0.3611111111111111,-0.0048644640180799704,-0.17512070465087892,0.1931986484527588,2023-11-21,2024-12-10
Financials,GS,MS,0.8407706755205644,1572,792,0.4002525210380554,0.52,0.5405448717948718,0.3836477987421384,0.5079979360165119,0.5242718446601942,0.46474028207774337,131,0.46564885496183206,-0.0013563194566100613,-0.17767784881591803,0.375787805557251,2023-10-20,2025-01-23
Healthcare,AMGN,ISRG,0.07208897910075972,1572,831,0.34897714853286743,0.52,0.4974137931034483,0.4491017964071856,0.5107341855129466,0.4457831325301205,0.5211406096361848,27,0.37037037037037035,-0.0066874919467502176,-0.18056228256225587,0.36746022415161134,2023-12-29,2025-01-31
Real_Estate,EQIX,WELL,0.1919350883292153,1572,798,0.3483709394931793,0.53,0.6754918183489612,0.5375,0.5583747012318441,0.44776119402985076,0.583379297665012,21,0.47619047619047616,-0.008952415466308594,-0.18800072479248048,0.3900434913635254,2024-01-12,2025-03-27
Healthcare,ABBV,GILD,1.0428036924418613,1572,811,0.3847102224826813,0.52,0.47357689039932027,0.4110429447852761,0.4123719107896323,0.42857142857142855,0.424502712477396,76,0.40789473684210525,-0.002540109548129534,-0.19304832565784458,0.8409419467449184,2023-10-10,2024-11-15
Real_Estate,PLD,O,1.221966023173253,1572,780,0.4000000059604645,0.49000000000000005,0.5515925996566851,0.4358974358974359,0.48854166666666665,0.4942528735632184,0.48159722222222223,125,0.416,-0.0015628380477428442,-0.1953547559678555,0.5116809380054474,2024-01-26,2025-03-13
Financials,JPM,MA,1.3797510604145422,1572,795,0.4176100492477417,0.45,0.4991013659237958,0.5283018867924528,0.5099080532656943,0.6724890829694323,0.5317057704502219,159,0.46540880503144655,-0.0012339903393631467,-0.1962044639587403,0.4312435684204102,2023-11-24,2025-01-17
Energy,CVX,DVN,0.42509492507507807,1572,814,0.3390663266181946,0.5,0.5208101077666295,0.34355828220858897,0.5189885871704053,0.4088397790055249,0.43388429752066116,139,0.460431654676259,-0.001500328887280801,-0.2085457153320313,0.5442815742492675,2024-02-05,2025-04-21
Industrials,GE,MMM,-0.25976315149082296,1572,823,0.38274604082107544,0.6500000000000001,0.6054073803434418,0.34545454545454546,0.509090909090909,0.5045871559633027,0.4699173553719008,81,0.4074074074074074,-0.0026158971904236598,-0.21188767242431644,0.9389705581665022,2024-02-02,2025-03-24
Real_Estate,WELL,DLR,0.14596162706295723,1572,795,0.36226415634155273,0.54,0.6457061457061457,0.44654088050314467,0.5976914414414414,0.5164835164835165,0.6867492492492493,81,0.48148148148148145,-0.0026570994530195078,-0.21522505569458011,0.3235745620727539,2023-12-14,2025-01-28
Utilities,DUK,CNP,0.4797046430606084,1572,774,0.42635658383369446,0.6000000000000001,0.5332225913621262,0.535483870967742,0.48255813953488375,0.6974789915966386,0.4671385237613751,58,0.3793103448275862,-0.0037266501722664673,-0.2161457099914551,0.24341540145874024,2023-12-28,2025-02-03
Consumer_Disc,TSLA,MCD,2.5749135232085774,1572,831,0.38146811723709106,0.51,0.4825930372148859,0.5149700598802395,0.5243445692883895,0.5621621621621622,0.5090751944684528,96,0.5520833333333334,-0.002252207676569616,-0.21621193695068314,2.2326450805664058,2023-10-12,2025-01-17
Financials,MA,AXP,0.3601147765724403,1572,781,0.38668373227119446,0.45,0.5524060646011866,0.6687898089171974,0.5166284403669725,0.1875,0.4933103975535168,147,0.3945578231292517,-0.0014719628055079458,-0.21637853240966803,0.6284876403808595,2023-09-12,2025-01-29
Financials,JPM,AXP,0.730808093885103,1572,779,0.3799743354320526,0.45,0.5017361111111112,0.6025641025641025,0.6178956089478045,0.6436781609195402,0.6016570008285004,153,0.49019607843137253,-0.0015787645975748703,-0.24155098342895515,0.4891262960433959,2023-11-01,2025-01-15
Utilities,AEP,CNP,0.3555131152975334,1572,806,0.3399503827095032,0.52,0.492249527410208,0.2962962962962963,0.42886216466234967,0.3804347826086957,0.4767807585568918,54,0.4074074074074074,-0.004573090023464627,-0.24694686126708987,0.4467031059265137,2023-12-13,2025-02-05
Consumer_Disc,MCD,TJX,0.8034232856723998,1572,802,0.37157106399536133,0.45,0.49571522742254454,0.5590062111801242,0.5,0.0,0.47809076682316115,48,0.3958333333333333,-0.005281837264696758,-0.25352818870544436,0.3231187324523926,2024-01-08,2025-01-14
Energy,XOM,FANG,0.7262044253820888,1572,798,0.3834586441516876,0.46,0.3927323549965059,0.4,0.4877734877734878,0.42168674698795183,0.525831954403383,158,0.4810126582278481,-0.0016265956902805768,-0.2570021190643311,0.9536149930953974,2023-12-22,2025-04-04
Utilities,DUK,SRE,0.6785918446281887,1572,780,0.4153846204280853,0.47000000000000003,0.536096256684492,0.47435897435897434,0.5252747252747253,0.5684210526315789,0.5421808960270499,154,0.461038961038961,-0.0016763944254293076,-0.25816474151611335,0.5676772565841675,2024-01-12,2025-02-26
Utilities,NEE,EXC,0.36625520197075656,1572,819,0.3589743673801422,0.51,0.4055316091954023,0.5182926829268293,0.506838905775076,0.4316546762589928,0.520820668693009,51,0.35294117647058826,-0.005063593396953508,-0.25824326324462893,0.40758361434936524,2023-11-06,2024-12-31
Utilities,AEP,EXC,0.3459974908597646,1572,794,0.3085642457008362,0.56,0.5419103313840156,0.29559748427672955,0.5,0.4563106796116505,0.603533434650456,41,0.36585365853658536,-0.006372307754144437,-0.2612646179199219,0.23132693672180177,2023-12-01,2025-02-20
Energy,SLB,LNG,0.8049666971770295,1572,812,0.3805418610572815,0.53,0.39828024232949,0.3987730061349693,0.5242718446601942,0.5504587155963303,0.6841423948220064,94,0.5106382978723404,-0.002794250625245115,-0.2626595587730408,0.8788302845954894,2023-12-20,2025-01-24
Healthcare,JNJ,PFE,0.41179203402642267,1572,795,0.3836477994918823,0.49000000000000005,0.6689189189189189,0.6289308176100629,0.5097302833731648,0.11940298507462686,0.7058723113690678,31,0.3548387096774194,-0.008520747092462356,-0.264143159866333,0.31875640296936036,2024-02-22,2025-03-04
Financials,BAC,AXP,0.7845016881214815,1572,767,0.38983049988746643,0.5,0.5736013986013987,0.5,0.5285714285714286,0.6051282051282051,0.5462585034013605,125,0.432,-0.0021448636054992682,-0.2681079506874085,0.45233106899261477,2023-11-02,2024-12-04
Financials,BAC,MS,0.5724883856587127,1572,775,0.4077419340610504,0.45,0.5412440838404327,0.5096774193548387,0.5075,0.4647887323943662,0.4985,155,0.4645161290322581,-0.0017588266403444357,-0.2726181292533875,0.5635557732582093,2023-11-24,2025-02-26
Consumer_Staples,PG,COST,0.44167300924095165,1572,786,0.3549618422985077,0.45,0.36719298245614035,0.5,0.5663702239789197,0.6183574879227053,0.6819828722002635,158,0.4873417721518987,-0.0017257913999919655,-0.27267504119873054,0.8234404897689811,2023-10-03,2025-01-13
Communications,DIS,VZ,1.4113908606204508,1572,798,0.3558897376060486,0.5,0.44827586206896547,0.6,0.5090909090909091,0.2727272727272727,0.5037229437229437,33,0.3939393939393939,-0.008298796350305731,-0.2738602795600891,0.42683957862854005,2024-01-30,2025-03-18
Utilities,AEP,SRE,0.6236511326247764,1572,764,0.3573298454284668,0.45,0.37652947719688545,0.7058823529411765,0.4938867438867439,0.0425531914893617,0.564993564993565,98,0.41836734693877553,-0.002816437205489801,-0.27601084613800053,0.3530964107513428,2024-02-14,2025-03-31
Consumer_Disc,NKE,LULU,0.7391063922720238,1572,800,0.34375,0.47000000000000003,0.5884687208216619,0.44375,0.46331981068289385,0.4105960264900662,0.4322177146720757,150,0.44,-0.0018806574349291604,-0.2820986152393741,1.820143825446254,2024-01-30,2025-02-27
Tech,INTC,AMD,-0.07851250228813486,1572,749,0.4098798334598541,0.48000000000000004,0.3784824046920821,0.6466666666666666,0.5,0.0,0.5586461777864229,29,0.4482758620689655,-0.009818244868311388,-0.2847291011810303,0.6001196002960205,2023-11-17,2025-02-13
Real_Estate,O,AVB,0.5446336127181506,1572,821,0.37637028098106384,0.46,0.4216847372810676,0.43636363636363634,0.424512987012987,0.2900763358778626,0.40392561983471076,116,0.46551724137931033,-0.002558976683123359,-0.2968412952423096,0.5615453701019287,2023-10-30,2025-01-15
Energy,CVX,OXY,0.5246234522299521,1572,846,0.33215129375457764,0.5700000000000001,0.7039115646258504,0.38823529411764707,0.5,0.559322033898305,0.6384032634032634,79,0.379746835443038,-0.0038271765407127674,-0.30234694671630863,0.3712945995330811,2023-12-05,2025-02-14
Industrials,HON,RTX,0.5173136412770427,1572,823,0.3183475136756897,0.48000000000000004,0.571938392186326,0.3878787878787879,0.4856194690265487,0.43575418994413406,0.45643294758339004,158,0.46835443037974683,-0.0019314726938175254,-0.305172685623169,0.7264796581268311,2023-11-24,2025-02-05
Consumer_Staples,KMB,HSY,0.050973598967533194,1572,838,0.3233890235424042,0.45,0.6354852876592006,0.5357142857142857,0.5028213166144201,0.3709677419354839,0.46316614420062696,133,0.45864661654135336,-0.0023648706880727214,-0.31452780151367193,0.5970407524108883,2023-09-29,2025-02-11
Consumer_Staples,PG,MKC,0.48861489528050167,1572,775,0.37161290645599365,0.54,0.6603107344632768,0.47096774193548385,0.4692101740294511,0.5,0.5394912985274432,58,0.3448275862068966,-0.005632210665735706,-0.3266682186126709,0.34013415718078616,2023-12-07,2025-02-11
Utilities,DUK,XEL,1.163787934897184,1572,782,0.4104859232902527,0.49000000000000005,0.6000354421407053,0.5159235668789809,0.5203053931124106,0.4492753623188406,0.4775828460038986,87,0.4942528735632184,-0.0038807398258954634,-0.3376243648529053,0.4829374532699585,2023-11-27,2024-12-26
Communications,TMUS,CHTR,-0.12596180331255158,1572,816,0.36274510622024536,0.45,0.6169467787114846,0.6036585365853658,0.4810862398056568,0.19753086419753085,0.5235120596911331,107,0.45794392523364486,-0.0031629305331506465,-0.3384335670471192,0.5245120620727539,2023-12-01,2024-12-30
Real_Estate,PLD,EQR,0.8260989472176694,1572,849,0.3604240417480469,0.46,0.5842911877394636,0.4588235294117647,0.44698327359617684,0.352112676056338,0.4475806451612903,163,0.5030674846625767,-0.0021158972781128685,-0.34489125633239753,0.542652582168579,2023-11-01,2024-12-19
Financials,JPM,BAC,0.727152431615605,1572,790,0.3860759437084198,0.52,0.6023322629711002,0.4873417721518987,0.5234173126614987,0.6232558139534884,0.5523255813953489,87,0.3563218390804598,-0.003965266063295562,-0.3449781475067139,0.4882292041778565,2023-09-21,2024-12-26
Real_Estate,AMT,EQR,0.34218491534868173,1572,797,0.3538268506526947,0.5,0.5892141138732959,0.39375,0.4133631713554987,0.4327485380116959,0.42902813299232734,103,0.4368932038834951,-0.003376450714555759,-0.3477744235992432,0.6847843360900879,2023-11-07,2024-12-09
Communications,META,CHTR,0.8542932069959582,1572,779,0.3851091265678406,0.51,0.44241781548250264,0.5512820512820513,0.4931365820178449,0.2708333333333333,0.49828414550446115,23,0.34782608695652173,-0.015163483785546345,-0.34876012706756593,0.47106199073791505,2023-12-19,2025-01-27
Communications,T,WBD,0.10192419151028775,1572,822,0.34306567907333374,0.46,0.6575608299746231,0.5636363636363636,0.46133682830930534,0.18181818181818182,0.5299803407601572,106,0.39622641509433965,-0.0033361396969489336,-0.35363080787658696,0.5884298000335693,2023-11-03,2025-01-28
Energy,XOM,DVN,0.5522406769213402,1572,807,0.41511771082878113,0.48000000000000004,0.3118556701030928,0.6111111111111112,0.5186543367346939,0.136986301369863,0.4722576530612244,150,0.43333333333333335,-0.002373553593953451,-0.35603303909301764,0.7315711898803705,2023-10-27,2025-02-19
Real_Estate,PLD,EQIX,1.0570081569681051,1572,792,0.3484848439693451,0.51,0.5595163643944132,0.4528301886792453,0.49550847457627123,0.4727272727272727,0.4532203389830509,85,0.4588235294117647,-0.004208194283878103,-0.3576965141296387,0.4897956943511963,2024-01-22,2025-01-27
Consumer_Disc,TJX,SONO,0.11104087635034267,1572,799,0.38673341274261475,0.48000000000000004,0.6593660968660968,0.5625,0.5345694531741043,0.2553191489361702,0.5619107479572596,63,0.3968253968253968,-0.0057352784171937005,-0.36132254028320315,0.4960775718688965,2023-12-28,2025-01-29
Financials,C,V,0.7459369824705733,1572,826,0.33656173944473267,0.45,0.44259673808762395,0.3253012048192771,0.5007062146892656,0.44,0.5150070621468926,166,0.4457831325301205,-0.0021789532277777953,-0.36170623581111405,1.3688150458857393,2023-12-04,2025-03-10
Energy,CVX,EOG,0.6960744164479695,1572,819,0.35164836049079895,0.48000000000000004,0.5798611111111112,0.3231707317073171,0.36385408990420043,0.27450980392156865,0.37914517317612384,148,0.49324324324324326,-0.0025123953754837454,-0.3718345155715943,0.7977143068313592,2023-12-21,2025-03-24
Utilities,SO,AEP,1.210060094858174,1572,804,0.37562188506126404,0.5,0.47149122807017546,0.515527950310559,0.485771677268162,0.36065573770491804,0.475225979243388,64,0.4375,-0.0059407510906457905,-0.3802080698013306,0.4525216856002808,2024-01-24,2025-03-05
Healthcare,ABBV,ISRG,0.5592745638128341,1572,830,0.30843374133110046,0.53,0.4908799066102436,0.3192771084337349,0.4619708994708995,0.45410628019323673,0.513888888888889,82,0.3902439024390244,-0.004637614878212534,-0.38028442001342777,0.6813138074874878,2023-08-31,2025-01-22
Communications,META,T,-0.33107958271548377,1572,787,0.37484118342399597,0.52,0.705704099821747,0.5506329113924051,0.5562678062678063,0.46616541353383456,0.5356125356125355,62,0.5,-0.006172339470155778,-0.38268504714965823,0.9179340896606445,2024-01-24,2025-03-07
Real_Estate,WELL,EQR,1.0340275117964768,1572,780,0.37051281332969666,0.45,0.6162913441238564,0.6282051282051282,0.5451251078515962,0.2564102564102564,0.6533218291630716,58,0.4482758620689655,-0.006612413159732162,-0.38351996326446536,0.45544578647613526,2023-10-31,2025-01-28
Consumer_Staples,PEP,KMB,0.8095455438621361,1572,783,0.3639846742153168,0.5,0.6422849181469871,0.35668789808917195,0.3842451874366768,0.39520958083832336,0.31644714623438025,104,0.4807692307692308,-0.0037625198364257817,-0.3913020629882813,0.8471521296501157,2023-10-23,2025-02-11
Utilities,XEL,SRE,0.368627071029022,1572,785,0.37834393978118896,0.51,0.4742268041237113,0.43312101910828027,0.45678408349641225,0.5658536585365853,0.4848336594911937,117,0.48717948717948717,-0.003346601681831556,-0.39155239677429204,0.5827531890869141,2023-09-05,2024-11-27
Tech,GOOG,AMD,0.7511552600403519,1572,820,0.32926830649375916,0.54,0.45454545454545453,0.3597560975609756,0.5157967032967032,0.4827586206896552,0.5970123626373627,54,0.4444444444444444,-0.007268566590768318,-0.39250259590148917,1.0144004344940178,2023-11-08,2024-12-23
Consumer_Staples,CL,GIS,0.16671518959371498,1572,856,0.3504672944545746,0.5,0.49286956521739134,0.5581395348837209,0.5244223052442231,0.36666666666666664,0.5498823854988237,47,0.44680851063829785,-0.008379485475256089,-0.39383581733703615,0.3703055362701416,2023-11-03,2024-12-27
Communications,NFLX,DIS,0.7934981615423908,1572,825,0.355151504278183,0.46,0.5225059031877214,0.6545454545454545,0.48214285714285715,0.0,0.48214285714285715,158,0.47468354430379744,-0.0025881766759896585,-0.40893191480636604,1.1989211220741267,2023-11-28,2025-02-28
Healthcare,PFE,UNH,0.6312074253286808,1572,849,0.32862189412117004,0.45,0.4651584974165619,0.3058823529411765,0.46707589285714285,0.358695652173913,0.43898809523809523,169,0.4437869822485207,-0.0024368576051215455,-0.41182893526554115,1.2549934231042847,2023-10-30,2025-03-28
Real_Estate,PLD,AVB,0.9200434997065335,1572,845,0.3076923191547394,0.49000000000000005,0.5731414868105515,0.47928994082840237,0.5048076923076923,0.47619047619047616,0.5245562130177515,123,0.45528455284552843,-0.003366671393541203,-0.414100581405568,0.556899136183667,2023-11-29,2025-01-16
Real_Estate,AMT,SPG,0.030586367285205345,1572,815,0.33128833770751953,0.49000000000000005,0.44312354312354313,0.5337423312883436,0.5430982519590114,0.638095238095238,0.5956901748040988,160,0.475,-0.0026401196718215947,-0.42241914749145515,0.6442313232421875,2023-11-15,2024-12-19
Consumer_Staples,KO,MKC,0.22928456386780643,1572,794,0.4080604612827301,0.5,0.5587479935794541,0.5220125786163522,0.5116518706404566,0.3559322033898305,0.540424857324033,42,0.30952380952380953,-0.010230168751307897,-0.42966708755493166,0.5152119541168213,2023-11-28,2025-01-30
Real_Estate,O,VICI,0.38688543802131775,1572,824,0.37621358036994934,0.46,0.5414970247416223,0.6060606060606061,0.5627240143369175,0.32989690721649484,0.5987156511350059,131,0.48091603053435117,-0.003348490503908114,-0.43865225601196295,0.6322028293609618,2023-09-20,2024-12-17
Real_Estate,DLR,VICI,-0.14721295381700494,1572,841,0.36028537154197693,0.48000000000000004,0.5364812971127862,0.727810650887574,0.5271177685950413,0.11538461538461539,0.48605371900826444,55,0.43636363636363634,-0.007978011738170275,-0.4387906455993651,0.6953108291625976,2023-11-07,2025-02-25
Real_Estate,PLD,DLR,0.330383022412381,1572,841,0.34958383440971375,0.5,0.6576744186046511,0.5621301775147929,0.5334057971014492,0.4126984126984127,0.5362318840579711,57,0.38596491228070173,-0.007732988089845892,-0.44078032112121585,0.6648276824951173,2023-10-30,2024-12-20
Consumer_Staples,PEP,MKC,0.18377181853753938,1572,810,0.4395061731338501,0.46,0.3312452253628724,0.5308641975308642,0.5173788265306123,0.43283582089552236,0.4939413265306123,124,0.5,-0.003562382821113833,-0.4417354698181153,0.6334280624389649,2023-11-27,2025-02-10
Consumer_Staples,KO,PEP,0.8330752312570568,1572,784,0.3265306055545807,0.45,0.4610363117095063,0.4140127388535032,0.5,0.5855855855855856,0.4479933110367893,157,0.46496815286624205,-0.0028201741159531724,-0.4427673362046481,0.702699219077825,2023-12-07,2025-01-14
Financials,JPM,BLK,0.8421323078927727,1572,807,0.3531598448753357,0.45,0.5850771869639795,0.4444444444444444,0.40138888888888885,0.021739130434782608,0.5192901234567902,129,0.46511627906976744,-0.0036337578051774083,-0.46875475686788565,0.6791320717334748,2024-01-08,2025-02-03
Industrials,BA,MMM,0.3418154904544376,1572,844,0.3376777172088623,0.45,0.4176487496407013,0.4911242603550296,0.494,0.3384615384615385,0.45418181818181813,126,0.5,-0.0038063245198083303,-0.4795968894958496,0.6617552642822266,2023-12-21,2025-04-25
Tech,AAPL,GOOG,0.9401515832833697,1572,831,0.35980746150016785,0.5,0.4197873324086916,0.4550898203592814,0.4667260843731432,0.44171779141104295,0.4765300059417707,95,0.4421052631578947,-0.005123669934900181,-0.48674864381551713,0.912272911310194,2023-12-13,2025-01-23
Consumer_Staples,COST,KMB,0.5877009681437497,1572,840,0.3523809611797333,0.49000000000000005,0.5460917995006722,0.5773809523809523,0.5838060124787294,0.432,0.6500283607487238,62,0.3709677419354839,-0.008086602241762223,-0.5013693389892578,0.7489226932525634,2023-11-22,2024-12-09
Energy,DVN,HAL,1.558625619528501,1572,843,0.37247923016548157,0.51,0.6249634182031021,0.5976331360946746,0.5854256854256854,0.5142857142857142,0.5787878787878787,39,0.38461538461538464,-0.012904145338596443,-0.5032616682052613,0.820506914138794,2023-09-11,2024-11-26
Utilities,D,EXC,-0.13724206737300404,1572,792,0.3851010203361511,0.5,0.48642576296573675,0.4779874213836478,0.5031769305962854,0.4429530201342282,0.5073313782991202,56,0.35714285714285715,-0.009044351373400008,-0.5064836769104004,0.6054739570617675,2023-11-15,2024-12-12
Financials,C,MA,0.5506879733468312,1572,804,0.3557213842868805,0.51,0.44871355060034307,0.4472049689440994,0.4602877414268821,0.32061068702290074,0.4998029168309026,37,0.2972972972972973,-0.014176055379815996,-0.5245140490531919,0.5529346270561217,2023-11-20,2025-02-24
Financials,BRK-A,V,1.5778812636097992,1572,768,0.4166666567325592,0.53,0.28142959770114934,0.42207792207792205,0.5045831129913626,0.5527638190954773,0.5388683236382866,76,0.5263157894736842,-0.006959581224541912,-0.5289281730651854,0.669218677520752,2023-11-30,2025-02-24
Communications,T,CHTR,0.10521658657980502,1572,806,0.38213399052619934,0.45,0.5235658914728683,0.5061728395061729,0.4729813664596273,0.2857142857142857,0.5031055900621119,161,0.4409937888198758,-0.0033333308533852147,-0.5366662673950195,0.7821805248260494,2023-11-24,2025-02-06
Communications,TMUS,PSKY,0.019032594803172903,1572,795,0.3635220229625702,0.48000000000000004,0.5374440374440375,0.5031446540880503,0.5666602539438246,0.45517241379310347,0.5365525202000769,119,0.44537815126050423,-0.0045181745000246205,-0.5376627655029298,0.6613657455444335,2023-12-11,2025-01-08
Consumer_Staples,KMB,GIS,0.1069626550025342,1572,825,0.324848473072052,0.48000000000000004,0.6199232491205628,0.41818181818181815,0.5038461538461538,0.5514018691588785,0.5590769230769231,161,0.40993788819875776,-0.003360978523396557,-0.5411175422668457,0.6762492599487302,2023-09-28,2025-01-15
Utilities,D,PEG,-0.08006155322327446,1572,801,0.38826465606689453,0.45,0.49127540924626734,0.4968944099378882,0.5328798185941043,0.47058823529411764,0.5809847748623259,158,0.4240506329113924,-0.003441973601715475,-0.543831829071045,1.0246649780273438,2023-12-07,2024-12-13
Utilities,D,AEP,0.2347339818182861,1572,782,0.40409207344055176,0.45,0.5898214285714286,0.5286624203821656,0.5159665300546448,0.5978260869565217,0.5148565573770493,151,0.4105960264900662,-0.003636058516849746,-0.5490448360443116,0.8551043281555168,2023-12-06,2024-12-16
Industrials,BA,HON,0.6793844951115171,1572,844,0.30687204003334045,0.45,0.42073934837092736,0.5562130177514792,0.5250088370448922,0.358974358974359,0.607281724991163,161,0.515527950310559,-0.003507631124176594,-0.5647286109924317,0.9122253856658935,2023-12-06,2025-03-26
Energy,COP,DVN,0.628157051852665,1572,818,0.4413203001022339,0.48000000000000004,0.464397671294223,0.5853658536585366,0.5651589789520824,0.34615384615384615,0.6335273921480817,68,0.4117647058823529,-0.008431411266326901,-0.5733359661102293,0.6290584831237791,2023-10-06,2025-01-17
Tech,AAPL,MSFT,1.2124962135032302,1572,805,0.34658384323120117,0.46,0.6534971644612476,0.6583850931677019,0.52437106918239,0.2028985507246377,0.45108315863032844,45,0.4666666666666667,-0.01279076120588514,-0.5755842542648313,0.5944816064834595,2024-01-18,2025-02-28
Industrials,BA,LMT,-0.0688806478514311,1572,828,0.34903380274772644,0.45,0.46499999999999997,0.6566265060240963,0.5179512195121951,0.2597402597402597,0.5471219512195122,90,0.4777777777777778,-0.006423679139879015,-0.5781311225891114,0.8881616058349595,2023-12-26,2025-04-08
Healthcare,LLY,PFE,1.244698543368621,1572,833,0.3001200556755066,0.49000000000000005,0.5505376344086022,0.7005988023952096,0.5136630923555863,0.10714285714285714,0.6876513317191284,34,0.38235294117647056,-0.017860757378970873,-0.6072657508850097,0.8058711853027338,2023-11-08,2025-02-07
Tech,GOOG,PYPL,0.015149854859934536,1572,848,0.37735849618911743,0.54,0.5674521857923497,0.5941176470588235,0.5860279741314482,0.49635036496350365,0.6494209655587306,35,0.2857142857142857,-0.017526438031877794,-0.6134253311157227,0.6913679046630856,2024-01-09,2025-04-01
Real_Estate,AMT,DLR,0.5870569302076145,1572,845,0.3171597719192505,0.49000000000000005,0.4406810035842294,0.40236686390532544,0.473573092603378,0.5302325581395348,0.4858765288293535,152,0.4473684210526316,-0.004087714935603895,-0.6213326702117921,1.0629814605712882,2023-11-07,2024-12-10
Communications,VZ,T,0.874187170311816,1572,774,0.3682170510292053,0.45,0.6082554517133957,0.5290322580645161,0.5566053796390875,0.5730994152046783,0.5832482124616956,155,0.432258064516129,-0.004032614631037558,-0.6250552678108214,0.7744091734886165,2023-11-27,2025-02-13
Tech,GOOG,ORCL,0.8035015475357479,1572,765,0.32810458540916443,0.51,0.450188679245283,0.6928104575163399,0.6372549019607843,0.5052631578947369,0.6793540945790081,31,0.45161290322580644,-0.020484441418801586,-0.6350176839828492,0.6041896076202393,2023-12-01,2025-02-13
Tech,MSFT,PYPL,-0.07327126428023996,1572,852,0.3685446083545685,0.45,0.5521512385919166,0.5263157894736842,0.5412663006177076,0.4,0.5751544269045985,132,0.4015151515151515,-0.004907702070294003,-0.6478166732788084,1.4338718681335423,2023-11-21,2025-02-12
Healthcare,ABBV,PFE,1.0522730456842557,1572,840,0.3345237970352173,0.48000000000000004,0.5966536712150746,0.5119047619047619,0.5170588235294118,0.47435897435897434,0.5301470588235294,159,0.44654088050314467,-0.0041005141600123,-0.6519817514419557,0.7361495084762537,2023-10-20,2025-01-30
Real_Estate,SPG,WELL,1.3115858410415326,1572,802,0.31546133756637573,0.55,0.49484767025089604,0.37267080745341613,0.5,0.5429864253393665,0.5488448844884489,160,0.4125,-0.0041555513739585884,-0.6648882198333741,0.9855338468551627,2023-12-18,2025-02-28
Real_Estate,O,DLR,0.0006804688396938533,1572,825,0.3636363744735718,0.45,0.5186965811965811,0.5272727272727272,0.5299735527475756,0.15217391304347827,0.546135762562445,161,0.422360248447205,-0.004143762991295098,-0.6671458415985108,0.9178648662567123,2023-11-08,2024-12-23
Healthcare,AMGN,GILD,0.34947170275460904,1572,804,0.33084577322006226,0.47000000000000003,0.4506616257088847,0.36645962732919257,0.36634047840944395,0.34615384615384615,0.3511960236098167,136,0.4411764705882353,-0.004915247370215024,-0.6684736423492432,0.8170831012725822,2023-10-26,2025-01-14
Real_Estate,AMT,PLD,0.17519773993530166,1572,808,0.34158414602279663,0.47000000000000003,0.2874779541446208,0.49382716049382713,0.5030181086519114,0.5,0.5492957746478873,137,0.48175182481751827,-0.004937046329470446,-0.6763753471374512,0.7987705268859862,2023-11-02,2024-12-18
Real_Estate,DLR,AVB,0.26667480353487905,1572,840,0.3392857015132904,0.49000000000000005,0.6840872493046407,0.6964285714285714,0.5970219435736677,0.3855421686746988,0.639655172413793,100,0.5,-0.006935711383819578,-0.6935711383819578,0.8665712203979481,2023-12-14,2025-03-28
Industrials,CAT,MMM,-0.254640004577023,1572,863,0.32792583107948303,0.46,0.4028023598820059,0.7398843930635838,0.5,0.0,0.6230902777777778,58,0.3793103448275862,-0.012091541356053843,-0.701309398651123,1.0433317718505855,2023-12-19,2025-02-27
