,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
T,-0.25383578348820846,-0.25383578348820773,0.08292877899263874,0.08292877899263863,-0.22434341288517443,0.2243434128851688,0.2505701219836786,0.2505701219836714,-0.11039456401652023,0.11039456401652666,-0.37658066698392506,0.3765806669839255,-0.21553339010923708,0.21553339010923822,0.11959456718924907,0.11959456718925063,0.24930417846125436,-0.24930417846124828,-0.19663373321476157,-0.19663373321477418
NFLX,-0.03188190334007344,-0.03188190334007377,-0.310515944587607,-0.3105159445876064,0.10507715647909915,-0.10507715647910064,0.030461740135184674,0.03046174013518453,0.33111046621227536,-0.33111046621226403,-0.019407101496929886,0.019407101496930625,0.1375879344288169,-0.1375879344288121,0.4916658425460587,0.4916658425460598,-0.0858788427528406,0.08587884275284687,-0.1119936314581527,-0.11199363145814256
META,-0.2482393310819301,-0.2482393310819301,-0.2476582023430451,-0.24765820234304473,0.076187922635985,-0.07618792263598556,0.16085549125008988,0.16085549125008344,-0.07532281057032678,0.07532281057033002,-0.08105841173572567,0.08105841173572653,0.14779223519559298,-0.1477922351955914,0.25380516135269215,0.2538051613526899,-0.3980991545461711,0.3980991545461655,0.29728273953633727,0.2972827395363478
TMUS,-0.1664493595327832,-0.1664493595327837,-0.3722764169496876,-0.3722764169496878,0.35163822378902543,-0.3516382237890283,0.19188360534312046,0.19188360534311336,0.04523623801645855,-0.04523623801643871,-0.07833802230349393,0.07833802230349457,-0.13119890276302473,0.1311989027630229,0.11989871298160269,0.11989871298159961,0.2193462205899402,-0.2193462205899463,0.29214951779695814,0.2921495177969482
CMCSA,-0.33171277248811404,-0.33171277248811376,0.023363033883723374,0.02336303388372321,-0.014137689368863794,0.014137689368862892,-0.24800058590676677,-0.24800058590676935,-0.18534094647056493,0.1853409464705588,-0.04899399654064124,0.0489939965406421,-0.2786743727461065,0.27867437274610823,0.4138964151526781,0.4138964151526729,0.12941005529460886,-0.1294100552946031,-0.1588972979523299,-0.158897297952337
VZ,-0.09604156230233452,-0.09604156230233435,0.047286585933795214,0.04728658593379638,0.22890340293929923,-0.2289034029393072,0.420822816679669,0.42082281667966054,-0.27211473154115406,0.2721147315411794,-0.11639117085041116,0.11639117085041101,-0.07779650817976048,0.07779650817976154,0.12247946742471734,0.12247946742472171,0.29033934472486833,-0.2903393447248629,-0.25711398773954297,-0.25711398773954797
DIS,-0.1744524128233851,-0.1744524128233846,-0.05438322437369998,-0.05438322437370094,-0.39194630618426457,0.39194630618426785,-0.1366255648507592,-0.13662556485076421,-0.27278268791126564,0.27278268791126237,-0.39939967543156246,0.39939967543156263,-0.18806431367495177,0.18806431367495235,0.10242053020435443,0.10242053020435701,-0.09637910118383285,0.09637910118384199,0.07240711895409478,0.07240711895407366
FOXA,-0.18379944981359775,-0.1837994498135982,-0.45201522442954745,-0.45201522442954684,0.14016832151981862,-0.1401683215198164,0.13939695348063633,0.13939695348065392,-0.058248587816316685,0.05824858781628052,0.042838654088216056,-0.042838654088216944,-0.0906983899736915,0.09069838997369228,-0.21003950806611008,-0.21003950806611052,-0.3400530573661946,0.34005305736619734,-0.22274291717471587,-0.2227429171747187
UNH,-0.19858104771391102,-0.19858104771391122,-0.3760639896236685,-0.37606398962366727,0.11426217970649473,-0.11426217970649484,0.12264539815594351,0.12264539815593536,0.0805621760559592,-0.08056217605594404,0.24784623678203585,-0.2478462367820355,0.33671511070561994,-0.3367151107056185,0.11111224835840841,0.1111122483584067,0.2878538999621399,-0.2878538999621428,0.12059360374003962,0.12059360374002387
PFE,-0.32654321051023455,-0.3265432105102346,0.2269420155227964,0.22694201552279458,0.20868258498838194,-0.20868258498837503,0.05652179756351623,0.05652179756352373,0.4530154768252933,-0.45301547682527815,-0.05459717043005617,0.05459717043005555,-0.05991132320386079,0.0599113232038644,0.2166451507204435,0.21664515072045154,0.15574457088377464,-0.1557445708837692,-0.11017706559068609,-0.11017706559068081
GILD,0.01426350057565017,0.014263500575650302,0.2617357472237256,0.2617357472237243,0.010550211347763346,-0.010550211347762652,-0.022259219348068564,-0.022259219348056188,0.08733015260024088,-0.08733015260027122,-0.5252553091871415,0.5252553091871418,-0.16449108641471702,0.16449108641471763,0.14449832867117993,0.14449832867118312,0.31430887813206876,-0.3143088781320623,0.020912212157951585,0.02091221215794558
ABBV,-0.08545607527971874,-0.08545607527971809,0.4094285907166401,0.4094285907166385,-0.2510001363667072,0.2510001363667074,0.12478382549122853,0.12478382549124152,-0.03157681823361912,0.03157681823359254,-0.4150787549597791,0.41507875495977953,0.08686620544973002,-0.08686620544972945,-0.03790293549374819,-0.037902935493746785,0.06483106861457658,-0.06483106861457837,0.2449908382910218,0.2449908382910176
ISRG,-0.2697321305891783,-0.2697321305891783,-0.2178917548276202,-0.21789175482762246,-0.1685529225347213,0.1685529225347263,-0.0901297604718431,-0.09012976047184881,-0.23780524279381457,0.23780524279380075,-0.3205134275774216,0.3205134275774215,0.04203544973703025,-0.042035449737030176,-0.0023413223785299455,-0.002341322378524751,0.23658644570085707,-0.23658644570084744,-0.3552583589673374,-0.3552583589673436
HCA,-0.1175373810834613,-0.11753738108346139,-0.33041559123437303,-0.3304155912343751,-0.31934028412433435,0.319340284124343,-0.02030405318937102,-0.020304053189360346,0.22262779270533126,-0.22262779270534463,-0.14125106748764124,0.14125106748764088,-0.31957763757442537,0.3195776375744225,-0.19702460491894544,-0.19702460491894627,0.15772955699517693,-0.15772955699518426,-0.19818641929883316,-0.19818641929881126
LLY,-0.1533797365765962,-0.1533797365765957,0.4031717049390058,0.403171704939007,0.0918914828333934,-0.09189148283339481,0.08772312256220254,0.08772312256219562,-0.2857795154964404,0.28577951549645053,-0.2921923968830086,0.2921923968830101,0.1600386629768056,-0.1600386629768093,0.0942062511167304,0.09420625111672716,-0.08137434049727442,0.08137434049727867,0.2993869384810109,0.29938693848098863
MRK,-0.09825158681046421,-0.0982515868104641,0.1092350415204354,0.10923504152043484,-0.01926274663853897,0.019262746638541554,-0.03024338733324452,-0.030243387333237354,0.09561076526431478,-0.09561076526433528,-0.05268950666505083,0.052689506665050685,0.4918698271452264,-0.49186982714522326,-0.04640162015777943,-0.04640162015777514,0.43226090502330305,-0.4322609050233048,0.18512829535234987,0.18512829535233197
AMGN,-0.35324555366419896,-0.3532455536641986,0.2918336824062464,0.29183368240624774,0.1412354965932428,-0.14123549659324044,-0.36823682557862086,-0.36823682557860626,0.07362222342979492,-0.07362222342985124,-0.23134835640281168,0.23134835640281312,0.02799343634598446,-0.02799343634599445,-0.2324968147668941,-0.2324968147669014,-0.04406433616273466,0.04406433616274088,0.13704924133255056,0.1370492413325183
JNJ,-0.33930187661156314,-0.33930187661156275,0.2646273291876053,0.2646273291876039,-0.010038700831658079,0.010038700831661702,0.19116984090645123,0.19116984090645914,0.1346678724106361,-0.13466787241064054,0.17355220822526185,-0.17355220822526157,0.17422273784461276,-0.17422273784461378,0.12147434572267832,0.12147434572267832,0.31010439796670514,-0.3101043979667133,0.29777476061568137,0.29777476061568153
LULU,-0.16573665239578184,-0.16573665239578195,-0.03718165105933179,-0.037181651059332466,0.062075279939617686,-0.062075279939615625,-0.3491856650756649,-0.34918566507565574,0.2074162129041369,-0.20741621290415233,-0.4074169722747297,0.4074169722747299,-0.13502294565156914,0.13502294565156747,-0.0894250069214653,-0.08942500692146416,0.12886946003307984,-0.12886946003307395,-0.3058095447916616,-0.30580954479163863
TSLA,-0.09923979817156643,-0.09923979817156654,-0.2599766422119452,-0.25997664221194455,0.029498563053059815,-0.02949856305306172,-0.2252906950626144,-0.2252906950626237,-0.4031747273485415,0.40317472734856075,-0.12437781332939829,0.12437781332939803,0.07124771683857324,-0.07124771683857342,-0.19800458371818938,-0.1980045837181901,0.009805479176827638,-0.009805479176844193,0.3854084125805752,0.3854084125805886
TGT,-0.21487030237677118,-0.21487030237677077,0.0826510333230196,0.08265103332302032,-0.1453454396707367,0.14534543967073751,-0.4300489565795956,-0.43004895657959225,0.009576296885119113,-0.009576296885147901,0.16807605646391524,-0.16807605646391524,-0.27801162085790776,0.2780116208579037,0.08317936995966656,0.08317936995966531,-0.08713517017705451,0.08713517017706779,-0.34754724130636633,-0.347547241306376
MCD,-0.17976586146283935,-0.1797658614628393,-0.3820366842145868,-0.38203668421458825,-0.335290867465294,0.33529086746529807,-0.19773411419332948,-0.19773411419332845,0.1770499947909215,-0.17704999479092717,-0.023238757714441224,0.023238757714440676,-0.07297665692491866,0.07297665692491594,-0.20113176017213058,-0.20113176017212764,0.3013731819631715,-0.3013731819631698,0.04148913734144183,0.041489137341426216
SONO,0.05481915428417542,0.05481915428417522,-0.06438159513239572,-0.06438159513239357,0.20971586115146967,-0.20971586115147195,0.011327106982200342,0.011327106982208473,0.3872593407203348,-0.3872593407203325,-0.2570725064614732,0.25707250646147467,0.20231852399299569,-0.20231852399299627,0.2851782440253804,0.2851782440253792,0.2582392814892118,-0.25823928148922426,0.2091358689631628,0.2091358689631941
LOW,-0.3017714476155656,-0.3017714476155659,-0.2398743174257566,-0.2398743174257564,0.1882044825689858,-0.1882044825689801,-0.08972445698143257,-0.08972445698143137,0.3512516289514654,-0.35125162895145834,-0.070940603743417,0.07094060374341649,-0.4042183747312908,0.4042183747312918,0.052720600034438056,0.05272060003443902,0.008504710633665901,-0.008504710633659818,-0.1151882696369934,-0.11518826963700263
TJX,-0.1483675299102443,-0.14836752991024402,-0.018920222562177614,-0.01892022256217798,-0.12780292020951786,0.12780292020951534,-0.07163664980466566,-0.07163664980467659,-0.19262020630013965,0.1926202063001618,0.015542633679315604,-0.015542633679315082,0.10764398748483889,-0.10764398748483824,0.2676084831772407,0.26760848317724256,0.25316662605517665,-0.25316662605516077,-0.5210803383761343,-0.5210803383761476
SBUX,-0.3790711713098201,-0.3790711713098198,-0.22051892539636023,-0.22051892539636023,-0.10365827864213005,0.10365827864213044,-0.06923524062323153,-0.06923524062322507,0.2792758029234725,-0.27927580292346804,0.03135109937456539,-0.03135109937456641,-0.4227849217446397,0.4227849217446378,-0.15121199696891582,-0.15121199696891174,-0.07021529923675371,0.07021529923676018,0.08134913330353012,0.08134913330349287
HD,-0.337936947541801,-0.33793694754180104,-0.1420021023958734,-0.14200210239587588,-0.029633611520839386,0.0296336115208461,-0.10139589508867118,-0.10139589508866159,0.32292888965642086,-0.32292888965642225,0.15018625752578194,-0.15018625752578194,-0.3713330465875462,0.37133304658754457,0.20058774130396195,0.20058774130395987,-0.04287373904087414,0.04287373904087633,-0.2183436128115366,-0.21834361281153397
NKE,-0.2304602377095669,-0.2304602377095668,-0.28207525604179967,-0.28207525604180106,-0.32856475856329764,0.3285647585633016,-0.35243906862598845,-0.35243906862598534,-0.14166107277082238,0.141661072770807,-0.20510141633695325,0.20510141633695295,0.029467028643512295,-0.029467028643512066,-0.02698260855686333,-0.026982608556857003,0.266638314124775,-0.2666383141247544,0.018075482764827594,0.01807548276480072
