Ticker,CHTR,CHTR,CHTR,CHTR,CHTR,T,T,T,T,T,NFLX,NFLX,NFLX,NFLX,NFLX,META,META,META,META,META,TMUS,TMUS,TMUS,TMUS,TMUS,CMCSA,CMCSA,CMCSA,CMCSA,CMCSA,GOOG,GOOG,GOOG,GOOG,GOOG,VZ,VZ,VZ,VZ,VZ,DIS,DIS,DIS,DIS,DIS,FOXA,FOXA,FOXA,FOXA,FOXA
Price,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume
Date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-02-11,343.32000732421875,344.7200012207031,335.7099914550781,337.82000732421875,1251600,13.620269402584317,13.739986792484045,13.565014238721643,13.68012809753418,38471865,35.0,35.2869987487793,34.48099899291992,34.573001861572266,54549000,166.73530227562264,167.13253664037583,163.93487198058543,164.6399383544922,12811200,65.54425914692054,66.51535850931117,65.38080888523447,65.80386352539062,2644100,29.268988974925634,29.300042564088944,28.647895071467673,28.72553062438965,15750414,54.43919641618791,54.88559732473736,54.23622047995844,54.342918395996094,21304000,36.62446478382903,36.78684780870208,36.44178194507313,36.570335388183594,9802800,107.88002126681882,107.91863001467055,105.44772906308472,105.63111877441406,11086400,,,,,
2019-02-12,341.0400085449219,342.0,339.1099853515625,340.3999938964844,977800,13.744590058043876,13.82747221382408,13.689336062724651,13.72617244720459,39705568,34.808998107910156,36.0,34.652000427246094,35.99700164794922,104294000,165.70249301994548,167.17222201919657,163.35886373052074,163.89511108398438,16292300,66.34231647058063,66.98650821781077,65.86157504688077,66.91920471191406,2630700,28.9662037543931,29.074896053218357,28.75658650383272,28.91185760498047,15606369,54.928026857904484,55.8458939178999,54.88087986126619,55.65110397338867,32182000,36.84098997594947,37.05750247152596,36.66507196014823,36.8206901550293,11227600,106.37431041185071,106.97273492114198,105.35120442990409,105.39945983886719,7610200,,,,,
2019-02-13,340.6000061035156,343.32000732421875,336.3800048828125,338.489990234375,1124200,13.726174453903546,13.758406149685436,13.583433588525942,13.73998737335205,39773092,35.72999954223633,35.959999084472656,35.02799987792969,35.176998138427734,105591000,164.23276435808495,165.06693364427042,162.59420131064323,162.93185424804688,14205100,66.92880844948196,67.26532591287327,66.20769645555897,66.40960693359375,4742400,28.911860377084803,29.07489884095502,28.562497205977714,28.748825073242188,15286269,55.83075603257966,56.31413012113142,55.508670713172904,55.5910530090332,20996000,36.773323352346395,37.0574975784132,36.72596141150729,36.86128234863281,11884800,105.43806675691991,106.63491575475885,105.42842009361364,106.36465454101562,6919700,,,,,
2019-02-14,336.3599853515625,343.2699890136719,335.2200012207031,341.6000061035156,863300,13.675522687977434,13.818263539850642,13.606454608864684,13.716963768005371,34220369,35.17499923706055,36.04499816894531,34.83300018310547,35.90700149536133,92953000,162.0579758348086,163.72631463241456,161.12449406107817,162.8126983642578,12755200,66.43844590890171,67.80374943453847,66.35191599632603,67.7845230102539,3200300,28.69447930765907,29.0826634230656,28.531444001606015,28.92738914489746,17080963,55.486344215230446,55.9915539370861,55.10892588609724,55.66599655151367,18952000,36.793616901863174,36.888340767402774,36.50267783997341,36.55680465698242,11190100,106.02684056470679,107.61941636030045,105.72763198776529,106.80865478515625,6324300,,,,,
2019-02-15,344.69000244140625,349.7699890136719,341.9200134277344,349.05999755859375,1132000,13.827469646447565,14.053092604845455,13.781423883696716,14.030070304870605,49237839,35.84700012207031,36.439998626708984,35.54999923706055,35.6870002746582,92300000,163.36880837362978,163.55749279085117,159.74413404774924,161.3727569580078,15504400,67.92875638915085,69.294060106179,67.71722901471783,69.27483367919922,5711300,29.191355825797842,29.33110174370916,28.84199261103355,29.32333755493164,16940866,56.083369667490516,56.162276150488836,55.119101397594555,55.267982482910156,28996000,36.86128710358008,37.341674040362925,36.75303085612152,37.32137680053711,15719400,107.52289181196291,108.71007938583952,107.1657664551771,108.67147064208984,8197300,,,,,
2019-02-19,347.6700134277344,350.7799987792969,347.010009765625,348.42999267578125,1231300,14.025468947733192,14.126768719634388,13.956400868582312,14.10374641418457,32719218,35.58000183105469,36.5,35.53200149536133,36.19200134277344,73966000,159.3866386820332,163.01131318901503,159.21781976159522,161.16421508789062,14345400,69.23636424232231,70.05362298713294,68.99599359175859,69.72671508789062,3672800,29.30781451390675,29.455321471521977,29.09819404145862,29.15254020690918,13714685,55.08683868771907,55.676914507080824,55.08683868771907,55.511653900146484,20928000,37.25371154873442,37.659671765354226,37.09132591346724,37.51081848144531,12272700,108.98035462727347,109.81041695126501,108.90313712982956,109.5594711303711,8169600,,,,,
2019-02-20,349.29998779296875,351.3900146484375,347.8599853515625,349.760009765625,2112300,14.108349677948063,14.24648582224967,14.025467526246572,14.205044746398926,32767808,36.48500061035156,36.67100143432617,35.66999816894531,35.99100112915039,81107000,161.12451060831282,162.58431478260812,160.13144736881628,161.43235778808594,11770700,69.66902227827853,70.26514407940996,69.39019146817816,69.9478530883789,4476900,29.268993902763263,29.439793411959005,29.13700901653609,29.338865280151367,15973417,55.582622578701894,55.75235102516929,54.85259753624892,55.27542495727539,21756000,37.463466231092305,37.82883206916112,37.37550979606419,37.72734069824219,11379000,109.64632377043574,110.11926800581736,109.34711520411382,109.72354125976562,7081500,,,,,
2019-02-21,348.2799987792969,350.2799987792969,343.8500061035156,349.5400085449219,933700,14.209648238233852,14.301739768516624,14.10374379236951,14.195834159851074,35192450,36.00299835205078,36.28499984741211,35.38800048828125,35.696998596191406,62279000,160.80669819619362,161.11456048123455,158.4829342123294,158.9298095703125,15607800,69.77480155746292,70.91896835574305,69.60173437230736,70.58245086669922,4561200,29.19911675880592,29.866792678833008,29.06713504438839,29.866792678833008,23561707,55.12853110154367,55.18312197051622,54.21934967408047,54.44019317626953,28302000,37.585248107615215,38.37687394821955,37.52435381218411,37.9912109375,14680500,109.45330010612427,110.55362368317039,108.94174706674427,110.31232452392578,9480100,,,,,
2019-02-22,350.9200134277344,353.5,348.760009765625,350.0799865722656,1261600,14.251090282669916,14.361599428866517,14.191231597863908,14.343180656433105,30924933,36.034000396728516,36.612998962402344,36.005001068115234,36.301998138427734,70882000,159.4660728088112,161.28338008184417,159.19794153169087,160.76698303222656,15858500,70.95741911248975,71.2073993079589,70.1593867906079,70.38052368164062,2522000,29.874551012281433,30.076407239671692,29.820208021855457,29.975479125976562,21742152,54.63522731691751,55.14838070975175,54.37220065920285,55.10520553588867,20990000,38.180665739820476,38.654287838046116,38.16036849795015,38.51219940185547,12534300,110.64048991264895,111.74081351024952,109.98415589268843,111.2389144897461,8734700,,,,,
2019-02-25,352.3399963378906,353.75,347.8800048828125,348.8999938964844,1094400,14.389226924525104,14.407645697598293,14.283322467758266,14.333972930908203,32325063,36.70100021362305,37.14899826049805,36.37900161743164,36.39099884033203,75693000,161.93880692055532,164.91799621927018,161.76997285904065,163.47804260253906,18737100,70.54398703108184,70.69782044575192,69.82287501945967,70.23631286621094,2400400,30.014293124243107,30.122985411469156,29.742565566204945,29.944421768188477,17298204,55.38460162021735,55.51065509072986,54.95135055639227,55.05706024169922,28262000,38.56632232271131,38.74900521185856,38.26185084079922,38.4174690246582,15051200,111.59603592855927,111.76977161482782,109.51120769333677,109.63668060302734,9327700,,,,,
2019-02-26,348.8299865722656,348.8299865722656,345.55999755859375,346.32000732421875,1118100,14.338574654926166,14.47210725447965,14.255693674942593,14.375411033630371,39276195,36.29800033569336,36.56999969482422,35.93299865722656,36.49700164794922,49446000,163.19997456980633,165.08680341690865,162.66372720137176,162.99143981933594,13784100,68.68833069682469,70.15939814540543,68.50564662512102,69.73634338378906,2915400,29.991013647023532,30.16957734937564,29.82021413347421,30.122995376586914,19342256,54.87591651363561,55.55879449747011,54.58658646381878,55.341426849365234,29426000,38.444534873242155,38.62721776782218,38.20095768046878,38.32274627685547,12005600,109.69459327731111,110.04206463676469,108.92243306433305,109.54981231689453,8956000,,,,,
2019-02-27,344.5899963378906,345.8500061035156,342.9100036621094,345.0299987792969,1354700,14.380014063583813,14.398432832206778,14.172809893381745,14.301737785339355,34886738,36.349998474121094,36.803001403808594,35.97999954223633,36.2869987487793,56299000,161.7699903380451,162.79284422888645,159.29727265082016,161.6806182861328,12697500,69.35174211344506,69.73633664725982,69.00560776656484,69.34213256835938,2742600,29.9987717793281,30.06087895715548,29.804679738555954,29.913372039794922,18709738,54.9354741337875,55.48286700411467,54.640188219702644,55.387088775634766,19368000,38.26184931398841,38.38363790189336,38.126528373979326,38.37687301635742,8962800,109.16372863012026,109.55946275135551,108.5460034255438,108.85486602783203,7249500,,,,,
2019-02-28,345.1600036621094,347.42999267578125,344.30999755859375,344.9100036621094,1035000,14.30174349748954,14.398438582977207,14.260302414337248,14.329370498657227,37371224,36.24700164794922,36.638999938964844,35.770999908447266,35.810001373291016,61868000,161.24366391596246,162.36583015989265,159.74414396709827,160.33004760742188,11114200,69.30368266608953,69.89979731321174,69.1498418955214,69.42867279052734,3072600,29.92890217424935,30.200629811988705,29.90561276874238,30.022066116333008,19542425,55.15135607474391,55.962771419176846,55.13696435029679,55.57914733886719,30850000,38.39041336960073,38.979056613135256,38.37688101467625,38.51219940185547,15743000,108.97070519857371,109.48225825396605,108.8259242257219,108.91278839111328,6716700,,,,,
2019-03-01,347.5199890136719,347.5199890136719,344.9599914550781,346.5799865722656,1219000,14.366204253310658,14.384621863111153,14.108349576494616,14.191231727600098,40505000,36.22600173950195,36.2869987487793,35.46900177001953,35.731998443603516,55265000,161.47206908746014,161.9983913278936,160.56837801315342,161.15428161621094,11097800,69.60172696803458,69.80363743998153,69.0152219771519,69.55364990234375,1883600,30.161805870397178,30.67420744722454,30.138516469645914,30.355897903442383,25733052,55.82629382092888,56.7230674946276,55.8188499561449,56.62480545043945,29006000,38.57985028817911,38.66780927984738,38.12652555976455,38.53925323486328,10942700,109.50156095984953,110.45711097991473,109.50156095984953,110.04207611083984,6996900,,,,,
2019-03-04,348.8800048828125,349.8399963378906,343.54998779296875,346.1000061035156,1386700,14.251092330856185,14.251092330856185,13.66171013310084,13.804450988769531,65515095,35.97200012207031,36.224998474121094,34.80400085449219,35.104000091552734,74870000,162.76303888647507,166.3380721704185,162.69353234778373,166.20896911621094,18894700,69.45750716441488,69.55365396588343,68.53448466636145,68.8902359008789,2439400,30.472357964632153,30.78290335794512,29.796917863142625,30.068645477294922,17040417,56.92257322648219,57.48287362827796,56.11364167484745,56.962772369384766,28920000,38.66780890896205,38.80312725665278,37.65967070006109,38.052101135253906,13674400,110.43779341976757,110.43779341976757,109.15408017193958,110.3509292602539,6015000,,,,,
2019-03-05,345.2200012207031,346.989990234375,337.0400085449219,343.75,1000900,13.822865842430549,13.836679920984123,13.721566088108023,13.790634155273438,34463455,35.145999908447266,35.617000579833984,34.82500076293945,35.43000030517578,59378000,166.20897588868576,170.68770042869457,165.39467197873768,170.07199096679688,28187900,68.98638546848818,69.20752972271072,68.53448741438245,68.65948486328125,1725600,30.115232547101186,30.27050685008158,29.928904647535973,30.06088638305664,15947382,57.07492438506858,58.04514841579633,56.88311425272451,57.66897201538086,28864000,37.950612541711614,38.004739368501184,37.55818207810028,37.94384765625,15749500,110.25440812055757,110.5536167026914,109.80076455160273,110.03240966796875,5225100,,,,,
2019-03-06,344.7799987792969,344.7799987792969,339.75,340.55999755859375,990100,13.813658133593592,13.87812267853451,13.707753673563937,13.72617244720459,32544317,35.36000061035156,35.987998962402344,35.16999816894531,35.96099853515625,62119000,171.70061800925208,172.36598367540338,170.08193532751034,171.31332397460938,21531700,68.65948792251082,68.84216466010606,67.29417681816842,68.05374908447266,4375400,30.18509954057835,30.239442531004322,29.851261610674207,29.975479125976562,11792377,57.69180387504559,57.94371395356665,57.34441089566263,57.46202850341797,21986000,38.01826842599803,38.17388658845232,37.51758435219415,37.67320251464844,13935500,110.03240576236186,111.0458650767718,110.03240576236186,110.85282135009766,7352800,,,,,
2019-03-07,339.80999755859375,341.6700134277344,337.010009765625,340.0299987792969,842600,13.749193188281646,13.845888250497525,13.721566193763,13.776820182800293,32869756,36.01599884033203,36.2859992980957,35.04999923706055,35.2599983215332,61513000,170.3103111446807,170.54865172903757,166.44729653008218,167.95675659179688,18306500,67.89989458836673,68.63061598308369,67.80374047306215,68.57292938232422,2309300,29.94443087962178,30.01430225693674,29.610592890156735,29.796920776367188,15126539,57.35582404305863,57.40718898322487,56.323069182032164,56.73944854736328,23332000,37.72733139557641,38.16035890116112,37.70026927356597,38.09269714355469,12644200,110.85283779152587,110.90110057131893,109.52086901731327,110.04207611083984,6324000,,,,,
2019-03-08,337.3999938964844,339.7799987792969,335.5299987792969,337.5400085449219,701500,13.744593738645058,13.84128883774792,13.69394442317285,13.795244216918945,29797812,34.57500076293945,34.992000579833984,34.24700164794922,34.959999084472656,68988000,165.04709901417928,168.44337330288468,164.81869872348736,168.42352294921875,13184800,68.19796304642635,68.5056371937349,67.47685107596598,67.92874908447266,3573400,29.67269708671774,29.874550148242605,29.416494716284095,29.649404525756836,14567644,55.91710739722334,56.927034547840194,55.74688674536948,56.6908073425293,24248000,38.13328898844251,38.3498014211394,37.88971185640057,38.24831008911133,10617300,109.51120457678662,109.87797663119754,108.97069684105146,109.8490219116211,6549100,,,,,
2019-03-11,337.69000244140625,341.8800048828125,336.0400085449219,341.0799865722656,1401900,13.804446016882617,13.956396205364364,13.790631940547534,13.914955139160156,34448494,35.20000076293945,35.89799880981445,35.00299835205078,35.88600158691406,53873000,170.40964764325946,173.09091519700462,170.38978213684817,170.8763885498047,18884000,68.10181480438979,68.82292675953445,67.69799387003602,68.7171630859375,2493100,29.695989917838222,30.46459395789342,29.579536579663948,30.410247802734375,27372711,56.79651660653413,58.37170424005521,56.79651660653413,58.35036087036133,34384000,38.40393932062003,38.985817619286365,38.39717443434759,38.95875549316406,13627400,110.07102080904939,110.99760865853503,110.06136678119671,110.75630950927734,6952700,,,,,
2019-03-12,342.3999938964844,342.6600036621094,339.70001220703125,342.510009765625,1572400,13.928772706680817,14.22806965433701,13.914959788531498,14.10374641418457,43009610,35.9370002746582,36.01300048828125,35.380001068115234,35.62699890136719,51646000,170.89623591137405,172.59438058568327,170.0322758093778,170.7274169921875,12155300,68.71716419118819,69.35173890744636,68.50563684059205,68.93830108642578,2773200,30.402480746331005,30.845007813678833,30.254970670539283,30.658679962158203,22808299,58.47443296456696,59.55334281231683,58.47443296456696,59.21587371826172,40262000,38.992578775858284,39.31734746605672,38.80989590367815,38.85725784301758,12813000,110.72735311340674,111.28716889853789,110.07101914280672,110.73700714111328,9920300,34.43122100830078,34.43122100830078,34.43122100830078,34.43122100830078,10000.0
2019-03-13,343.989990234375,350.05999755859375,342.5199890136719,348.1300048828125,1916400,14.112952052705367,14.145183736894081,13.910351399917731,13.942583084106445,36677713,35.58100128173828,36.24800109863281,35.277000427246094,36.12099838256836,64441000,171.12463901704464,172.8227684160407,170.9260142766056,172.16734313964844,11973300,69.34213482900071,69.68826918716536,68.91908009445929,69.46712493896484,1920400,30.81395990029895,30.945941626096065,30.56552166583926,30.713031768798828,22994277,59.58534723715807,59.599492851162665,59.153338065130164,59.221824645996094,28718000,38.81666318230264,39.067007826855516,38.79636594448624,39.01287841796875,14168300,110.84317541327036,110.85282944127502,109.76215992045238,110.11927795410156,17994500,35.337305032982016,36.152782685549504,35.065480300939186,36.016868591308594,20477400.0
2019-03-14,348.9700012207031,354.4700012207031,346.2200012207031,352.7099914550781,1131300,13.942583084106445,14.039279299473703,13.910351399917731,13.942583084106445,29249014,36.04999923706055,36.38399887084961,35.810001373291016,35.88199996948242,52714000,168.58240343942427,169.96276068181822,166.99351141060052,168.98956298828125,18037400,69.46711998673662,69.64980403372542,69.16906271893832,69.55364990234375,1653300,30.64316130898258,31.015817091814295,30.56552258087397,30.953706741333008,17677629,59.28088279603259,59.448131215724246,58.78311693768877,58.836219787597656,23456000,39.04670935001162,39.303818888995856,38.91138840417611,39.2090950012207,12148300,110.14823330261629,110.77560517110656,109.96484360107065,110.4957046508789,17409600,36.01686645106668,37.51190757312044,36.01686645106668,36.83234405517578,6248600.0
2019-03-15,352.3599853515625,356.8999938964844,350.8500061035156,355.9200134277344,2486500,14.048487946970457,14.12676539499979,13.951792891476009,14.122161865234375,70650758,36.10200119018555,36.400001525878906,35.888999938964844,36.145999908447266,84445000,166.00045101580815,166.41753574865888,161.3826979642868,164.82862854003906,37135400,69.95748111751257,70.66897623930667,69.32289903430899,70.6305160522461,2806200,30.984751507660533,31.458335290069282,30.697498723601868,31.419517517089844,71406521,59.22480254293871,59.38311529224077,58.69031337852478,58.78212356567383,49236000,39.269984286611134,39.587985500557714,39.195557646847455,39.50679397583008,23715300,110.5149948861952,111.46089065894603,109.72353408200148,110.958984375,14932700,37.49377896431824,37.937758450131234,37.36692768265738,37.78372573852539,7107300.0
2019-03-18,356.5199890136719,359.7200012207031,355.4700012207031,357.3500061035156,1086100,14.126767890641823,14.200440659119657,14.08532797582423,14.182023048400879,30882432,36.24700164794922,37.09700012207031,36.18600082397461,36.34400177001953,71947000,162.43534381210173,162.76304131114932,158.17509448919265,159.35684204101562,37524200,70.45744649356668,71.0631852498559,70.14015546270379,70.842041015625,2945300,31.23320108041953,31.404000607890104,30.961473410342425,30.99252700805664,23260280,58.72455853158983,59.057063780296424,58.432797651706615,58.77220153808594,25852000,39.42559265397382,39.45942223245113,38.94520592891445,39.2902717590332,12168100,109.09617290848152,110.03241480919938,108.54601112899016,109.18304443359375,21769800,38.01024687190212,38.01024687190212,37.19476940917063,37.78372573852539,4020900.0
2019-03-19,359.4800109863281,363.25,357.54998779296875,360.45001220703125,1205500,14.214252083431337,14.297134223183322,14.071511266525773,14.126765251159668,38039182,36.63999938964844,36.69599914550781,35.68000030517578,35.87799835205078,75414000,160.3598163009062,162.6835953429783,159.70440620728849,160.44920349121094,25611500,71.14970787794145,71.20739448290544,69.62095416215882,69.79401397705078,4188100,31.039104055459976,31.326360058790467,30.82172258592533,30.883832931518555,17911729,58.99800358458469,59.55334011685571,58.85209853739669,59.49626922607422,30414000,39.3105775012574,39.37823925389321,38.776063851110194,38.90461730957031,13462700,109.01894234614657,109.75249375217827,105.97857924503994,106.17161560058594,45384400,37.6478102360895,37.783724293492796,36.09840657259456,36.551448822021484,10118500.0
2019-03-20,360.5799865722656,365.6400146484375,358.69000244140625,362.44000244140625,1194700,14.085327115407692,14.163603409682615,13.997840272133976,14.048489570617676,32656328,35.89099884033203,37.59000015258789,35.70100021362305,37.52199935913086,109172000,160.37970233371666,164.96764934100926,160.12151136396588,164.29237365722656,20211500,69.9959415467,70.12093165343126,69.23636935457003,69.28443908691406,3136200,30.868299767101824,30.899353355067806,30.200623925628722,30.64315414428711,24901539,59.421827049074516,60.900236876115834,59.36326435607966,60.742919921875,44548000,38.91137803521196,39.28351118235301,38.640738796692276,39.01963424682617,11902900,106.47082701196733,107.02098874025735,104.28948815319787,106.1619644165039,35588700,36.6873693885367,36.97731620309756,34.64867890440893,34.99298858642578,15683200.0
2019-03-21,361.79998779296875,368.0199890136719,360.8500061035156,366.2699890136719,1100000,14.020859703446474,14.34317768913893,14.020859703446474,14.301737785339355,34878529,37.400001525878906,37.900001525878906,37.06100082397461,37.7869987487793,85440000,163.7461699955581,165.23576460955843,162.61407869503546,164.92791748046875,16223000,69.30366319617724,69.93823785766645,69.2171259531612,69.47673034667969,2329200,30.627630849389895,31.1866144856396,30.47235972378351,31.09345054626465,18868828,60.347386540294345,61.1310104563471,60.20594932019147,61.11860275268555,24080000,38.95874963994896,39.57445743953781,38.95198217366074,39.43913650512695,10920100,106.26815119852584,106.31641397725636,104.59836509412243,104.8782730102539,27438900,35.33730216262449,36.30681248390447,35.11078099491536,36.26150894165039,12751700.0
2019-03-22,365.70001220703125,366.489990234375,360.3800048828125,360.7799987792969,5241900,14.274111392350092,14.430666293743744,14.274111392350092,14.306343078613281,43918934,37.595001220703125,37.643001556396484,36.00400161743164,36.10100173950195,86613000,164.50090727031096,166.25863331571065,162.95173115691787,163.1999969482422,16389200,69.15945854487656,69.67866014049953,69.04407796733867,69.130615234375,3265900,31.008048877149093,31.031341440565946,30.549993396893587,30.635393142700195,18171117,60.859548631857116,61.0421770070117,59.69354252325416,59.826297760009766,34284000,39.35118013769872,40.596128171533714,39.33088289954329,40.43374252319336,25125400,104.5597445010222,105.20642442511495,103.76828362100255,104.46322631835938,24133800,36.179952830234086,36.23431914225079,34.15032211530346,35.08359146118164,10898000.0
2019-03-25,360.75,362.510009765625,355.7699890136719,356.8399963378906,1365600,14.320154487907054,14.343176784432563,14.11295033077454,14.168204307556152,33938489,35.900001525878906,36.70399856567383,35.74399948120117,36.62300109863281,84738000,161.86928835717367,165.38472513027486,160.87622523841802,165.13645935058594,12631200,69.08252963499585,69.62096492819751,68.88061915086926,69.52481079101562,1972400,30.650918616300086,30.681972204554825,30.231680954738255,30.41800880432129,16905655,59.40098011925122,59.87085606338466,58.91016215425539,59.2059440612793,29936000,40.34578185050342,40.72467735496651,40.27812009539784,40.65025329589844,15463400,104.71417070515027,105.27398646643937,103.58489251914186,104.03853607177734,18187500,35.23762459915282,35.301050235742764,33.87849788976032,33.92380142211914,9338900.0
2019-03-26,356.79998779296875,358.7200012207031,354.5899963378906,356.0299987792969,1150200,14.26030111999466,14.467505354147612,14.2464870392639,14.453692436218262,32179688,36.7869987487793,36.8380012512207,35.801998138427734,35.99700164794922,76665000,166.18913292225227,168.27455655476712,165.19606972021415,166.51683044433594,15437900,69.7844227088029,70.534378111856,69.58251220302179,70.51514434814453,2857200,30.588812260295846,30.837250478745005,30.44130216684252,30.767375946044922,11937916,59.48038768036716,59.69378730767583,58.39800580886961,58.79006576538086,38024000,40.799116101093865,41.0629905717231,40.71792455190783,41.022396087646484,12316900,104.62731501013427,106.49979144424131,104.50183473674487,106.30675506591797,16693100,34.11409324889744,34.68492416997662,33.987238476662945,34.01442337036133,6287100.0
2019-03-27,356.3900146484375,360.260009765625,354.7699890136719,355.510009765625,1372200,14.416852841286163,14.568804219352442,14.389225846547406,14.458293914794922,35408526,36.099998474121094,36.24700164794922,35.0369987487793,35.33700180053711,78524000,166.68566694789587,167.76810221715652,163.64688077698563,164.71939086914062,10620300,70.56321853298684,70.94781310062356,69.18829790516914,69.45751190185547,4989700,30.806191224015667,31.357410612648746,30.806191224015667,31.21766471862793,19490462,58.83374129533814,58.93592216149529,57.53696398730491,58.214385986328125,28004000,40.97502348745363,41.401280945684434,40.920894081374215,41.19153594970703,13290300,106.6059609262124,107.22368615763666,105.91102556375934,106.44187927246094,10794800,33.996285593784314,34.3496579410692,33.30765954474516,33.452632904052734,5578100.0
2019-03-28,356.1700134277344,358.6099853515625,352.2200012207031,352.8699951171875,834200,14.467506540161564,14.50434292899528,14.214256512279945,14.278719902038574,35743234,35.44900131225586,35.59400177001953,34.91999816894531,35.46099853515625,43610000,163.42841366136489,165.56349342223425,162.19700987173064,164.401611328125,10443000,69.20752414006262,69.46712122704935,66.26538225287395,66.48652648925781,5866500,31.2176550298983,31.442800595939836,31.14778368458693,31.380693435668945,11154845,58.140931690309486,58.142173596481655,57.5399891960569,57.989566802978516,19234000,41.19153117556863,41.198296060028426,39.54062061593843,39.97364807128906,20547100,106.75073087261428,107.39741075692694,106.40325954531035,106.85690307617188,11748900,33.38921879692068,33.66104696380433,32.927117134808185,32.981483459472656,5326200.0
2019-03-29,352.1199951171875,354.6000061035156,345.6700134277344,346.9100036621094,1410800,14.34778786471129,14.453693499166105,14.260302168720195,14.439879417419434,41847006,35.715999603271484,35.82500076293945,35.37099838256836,35.65599822998047,47056000,165.2357542128183,166.03020765421897,163.66671283311027,165.53367614746094,13455500,66.65960557964141,66.81343901615377,65.53467244231294,66.43846130371094,5051900,31.209903288590784,31.31859243140878,30.736319460513897,31.039100646972656,22551792,58.307685323417566,58.510665060326055,57.71116138918155,58.22877883911133,25398000,40.05484255916288,40.102204496987866,39.459432022321856,40.00748062133789,17283900,107.67732447630134,107.71593322186288,106.54804628312071,107.165771484375,16358800,33.11739763835067,33.44358870844439,32.75496580436582,33.26237106323242,5895300.0
2019-04-01,349.80999755859375,350.6000061035156,343.70001220703125,346.2200012207031,1153100,14.550386333292915,14.729963554226977,14.522759336872593,14.711545944213867,50012511,35.900001525878906,36.83300018310547,35.85100173950195,36.69599914550781,70361000,166.665794525122,167.728364243139,166.11960674813125,167.52975463867188,10381500,66.86150266827005,67.34224398109725,66.60189825144641,67.27494049072266,3808300,31.318581294375587,31.357399057294483,31.03132858476526,31.295291900634766,15285842,58.76426290095839,59.387586254052586,58.66004121898063,59.27691650390625,25050000,40.183403111701445,40.19693546504369,39.77744283556418,39.98042297363281,16331100,107.70628235260598,108.94174015520517,107.50359195536362,108.59426879882812,10785100,33.44358369906098,33.66104553203041,33.26236608099289,33.389217376708984,5311200.0
2019-04-02,346.75,347.510009765625,344.3599853515625,346.6300048828125,1233100,14.693129083932265,14.71154785914417,14.52736592103244,14.564202308654785,42296239,36.625,36.84199905395508,36.22200012207031,36.77199935913086,51587000,168.95977346919926,173.68674888047673,168.37386981364932,172.99160766601562,23946500,67.12110249131607,67.45762729246565,66.55383124006269,67.044189453125,3913300,31.349929462787323,31.521623390899645,31.06897402956212,31.232866287231445,15191092,59.32108482631371,59.62034259120829,58.84416252326423,59.57766342163086,16558000,40.06838150417875,40.07514639025332,39.47297086935088,39.601524353027344,11408100,109.2120018917221,109.36642952576437,108.02480677786669,108.06341552734375,9231800,33.48888715462059,33.6882268796343,32.528439657238685,32.87274932861328,6704600.0
2019-04-03,348.6600036621094,349.1000061035156,343.1499938964844,345.3699951171875,1195900,14.64247667939481,14.71614943905055,14.56880391973907,14.674708366394043,38104720,36.92599868774414,37.340999603271484,36.61899948120117,36.974998474121094,53689000,173.28951363992826,176.72551868655825,171.7502627804468,172.33616638183594,27391100,67.13071586568064,67.3230094544107,66.05385269641377,66.34230041503906,3077500,31.4513873355401,31.669907177629234,31.19384643342534,31.4279727935791,22449893,59.92455591416854,60.3622710515838,59.578154958398066,59.847137451171875,20286000,39.770675372101316,39.96689062403345,39.52033328782764,39.83156967163086,15491700,108.77764038513106,109.1733744767123,108.30469617166243,108.6039047241211,10534900,32.95429787226706,33.12645616851244,32.528440435600174,32.69153594970703,8393500.0
2019-04-04,346.25,347.0,343.95001220703125,345.7200012207031,1214700,14.71154393161738,14.79442607234106,14.697729853896382,14.725358009338379,37352688,37.00699996948242,37.20500183105469,36.2400016784668,36.78799819946289,46273000,174.79896545410156,176.765226085715,174.31235909577353,174.79896545410156,17847700,66.41922073710147,67.42877308050545,66.34230036745254,67.35186004638672,3037100,31.46699798514727,31.701124352406342,31.310910563731753,31.537235260009766,13118552,59.84812936062782,60.33100747598437,59.758303194782755,60.29775619506836,19000000,39.811270334021096,39.98718575615073,39.76390839033111,39.91276168823242,8776000,109.29886058587854,110.86248172405998,109.09617018416597,110.75630950927734,14378400,32.80026915217674,33.343918628068884,32.62811083487427,33.307674407958984,4908400.0
