Ticker,LULU,LULU,LULU,LULU,LULU,TSLA,TSLA,TSLA,TSLA,TSLA,TGT,TGT,TGT,TGT,TGT,MCD,MCD,MCD,MCD,MCD,SONO,SONO,SONO,SONO,SONO,LOW,LOW,LOW,LOW,LOW,TJX,TJX,TJX,TJX,TJX,SBUX,SBUX,SBUX,SBUX,SBUX,HD,HD,HD,HD,HD,NKE,NKE,NKE,NKE,NKE
Price,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume
Date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-18,392.6000061035156,397.3500061035156,390.989990234375,391.3800048828125,512600,223.25,231.92333984375,223.11666870117188,229.663330078125,61048200,216.73973345404423,222.65895715468895,214.35462542902633,215.51235961914062,8908000,214.9054761189873,215.19267978785754,213.4155668568448,213.68482971191406,2215500,38.5099983215332,39.59000015258789,37.720001220703125,37.86000061035156,4071300.0,173.67326850786185,186.9522772651261,172.9849992799575,183.29067993164062,16992700,64.30922952523353,68.97162109451872,63.56961170027961,68.34435272216797,14316300,104.48740678663125,104.9007548427488,103.8763690394019,103.94825744628906,4520500,285.9850745760512,293.6151544952729,285.6805907056864,287.9642333984375,4880600,157.6707660407559,159.57489300132463,156.65833271187913,156.7976531982422,5487400
2021-08-19,385.5,399.0,384.3599853515625,396.489990234375,840900,226.07000732421875,228.85000610351562,222.52999877929688,224.49000549316406,42940500,212.85743594523993,217.20981473327888,212.744269846381,213.6234588623047,5067600,212.42825926739965,213.72070992412995,211.88077688434694,212.92190551757812,1455400,37.380001068115234,37.849998474121094,36.15999984741211,36.59000015258789,3411200.0,182.3913630349106,186.5852239906026,182.1252384023132,185.91529846191406,5378300,66.78084499412678,69.1588542899421,66.75275942313544,68.8967056274414,11723200,102.89691428118488,103.40011941356923,102.08818685009878,102.72618103027344,5317100,285.4925488887083,291.22406656932606,284.60593531754307,289.1732482910156,2974700,155.07926899303868,155.61798419449931,152.67356050630548,153.80674743652344,7336300
2021-08-20,395.9200134277344,398.20001220703125,391.5799865722656,397.8299865722656,635300,227.61666870117188,230.7100067138672,224.56666564941406,226.75332641601562,44525700,214.72023924749575,221.0834144870108,214.67671280603045,220.5785369873047,4146100,212.67958524446126,214.86058549677935,212.10516424137825,214.0528106689453,1989700,36.529998779296875,37.86000061035156,36.43000030517578,37.810001373291016,3482900.0,186.0621320377324,191.69676275116453,185.88776824320504,191.07273864746094,4915700,68.44734263631463,69.66443678990602,67.99795193785575,69.31803131103516,7835600,102.42067100483834,103.33722423811379,102.13312422031505,103.00474548339844,3486300,288.94043214839354,295.2450881153615,288.78817653517046,294.8510437011719,2929900,154.43834629859526,156.05452003689769,153.6488260387921,155.8501739501953,4039100
2021-08-23,398.57000732421875,406.32000732421875,396.55999755859375,404.3599853515625,546300,228.47999572753906,237.3766632080078,226.9166717529297,235.43333435058594,60794700,221.32713190984617,222.16279437026012,219.65582027142244,219.8212127685547,2952900,214.92338604692898,215.47088205040194,213.60401065651504,215.10289001464844,2086900,38.27000045776367,39.060001373291016,38.11000061035156,38.689998626708984,2481400.0,191.62332419929143,192.24736223591702,188.79683027511527,189.09967041015625,4195200,69.58016942947904,71.25601129563542,69.58016942947904,70.33850860595703,9979400,103.07665877401598,103.75059735563502,103.07665877401598,103.47203826904297,4235100,295.5316431556968,296.0062837924123,293.1853053919322,293.5076904296875,2792700,157.39207704748245,158.73889342698382,157.14128605297273,157.6428680419922,3796500
2021-08-24,403.5,406.8299865722656,402.0,405.79998779296875,491000,236.89332580566406,238.4066619873047,234.2133331298828,236.163330078125,39249300,220.66558389022487,220.66558389022487,217.8626511506048,218.18472290039062,2466600,215.75811916908182,215.75811916908182,213.90023158696113,213.9989471435547,1687700,38.880001068115234,40.31999969482422,38.81999969482422,40.150001525878906,3852500.0,189.19145628414813,189.45758090163704,186.15389687745696,186.64944458007812,4110400,70.4695692301384,71.30281506567593,70.31041288272556,70.50701904296875,7444800,103.68767003792495,104.10101810570237,103.28330973517592,103.40911102294922,3447300,294.42122553191405,294.49285755507077,290.61513546213126,290.9643859863281,2359500,157.5314189995311,158.71103671319696,156.8719357382721,157.88436889648438,3133100
2021-08-25,404.8500061035156,409.0400085449219,402.6499938964844,408.32000732421875,506100,235.67666625976562,238.99000549316406,234.6666717529297,237.06666564941406,37936800,218.05414549381794,219.58617782220884,217.1053302441168,218.6199493408203,2438100,213.5501674581125,215.04906065412897,213.4693927192449,214.3579559326172,1668000,40.220001220703125,41.9900016784668,40.16999816894531,41.310001373291016,3960400.0,186.66775032173408,189.80625557126913,186.35573837360445,189.20974731445312,2628800,70.11381901497464,71.2185636872806,69.97338397794489,70.97514343261719,5365200,103.86738731507558,104.22682251475874,103.33722570867648,103.84941864013672,3881500,290.2926310329723,292.45091058579015,289.36125104689535,290.05084228515625,2586900,157.9029208938143,158.54382325217847,157.46636462573971,157.75430297851562,3003800
2021-08-26,408.5400085449219,408.5400085449219,402.0,404.44000244140625,469000,236.10333251953125,238.46665954589844,232.5399932861328,233.72000122070312,39642900,217.99316398224002,218.0628036132189,215.2685848130995,216.7135772705078,2919900,214.32206724975262,214.43875101381448,211.7461499005894,212.6706085205078,2008000,41.209999084472656,41.47999954223633,40.5,40.58000183105469,2154500.0,188.39304939556908,189.9439516501116,187.25511988553671,188.72341918945312,3250400,70.40405617934324,70.40405617934324,68.70012844050326,69.13079071044922,6277300,103.89434363691511,104.02912582904966,102.31283297786403,102.72618103027344,5188200,289.4507736186409,291.0448518876579,287.47161532132736,287.9014892578125,2952300,157.32708448740783,157.45712165335692,154.4383885689068,155.04212951660156,4069600
2021-08-27,403.760009765625,409.3399963378906,402.8299865722656,405.9700012207031,465800,235.0,238.3333282470703,234.03334045410156,237.30667114257812,41501400,216.00851677731754,218.02802656310482,215.59939217903138,216.9051055908203,2661100,213.1013913338963,213.94507509037294,212.15000793030364,213.14627075195312,1784000,40.84000015258789,41.38999938964844,40.349998474121094,40.95000076293945,2139500.0,188.4664745137521,190.44869336175012,187.89750973442594,188.95285034179688,3128100,69.38356127432468,69.59888879453942,68.71884309086076,68.94353485107422,5087100,102.98678066833976,103.68767555340413,102.60038901943808,103.44506072998047,4204700,287.3642124125037,290.2030918330859,286.26267559822327,289.60308837890625,2985400,155.62358903189738,156.36789071762118,154.7025140987221,155.91200256347656,3012400
2021-08-30,406.44000244140625,417.8500061035156,406.4100036621094,414.5199890136719,857700,238.24000549316406,243.6666717529297,237.57666015625,243.6366729736328,55812600,216.93123206749254,218.82016254255967,216.87899237380464,217.06179809570312,2092700,213.02062335089477,213.39758582302522,211.6922774450147,212.34747314453125,2245600,41.0,41.189998626708984,39.43000030517578,39.4900016784668,2089700.0,191.29297514939987,192.17396600163121,188.02599249419222,188.11776733398438,3986100,68.98097897350317,69.12141399060128,68.0634763855743,68.1571044921875,4496600,103.88536834716797,104.07407029447215,103.00475240409192,103.88536834716797,3078200,291.8689238576789,295.0839475023028,291.24202745297305,292.93463134765625,2926900,156.20042148300692,156.68421972487153,154.97233572611904,156.33067321777344,3537100
2021-08-31,413.9700012207031,413.9700012207031,397.3599853515625,400.1700134277344,1275500,244.3333282470703,246.79666137695312,242.14666748046875,245.24000549316406,62566200,216.87901243691834,217.2707371225952,213.63214183848396,214.99008178710938,3966000,212.75358068429875,214.54043617008264,211.77892848195523,214.29678344726562,2938100,39.470001220703125,39.93000030517578,39.11000061035156,39.72999954223633,1819600.0,189.38418016472232,189.58607361727795,186.59440137021494,187.10830688476562,4877800,67.93239985304564,68.26008391278985,67.45493083530954,68.08219909667969,5829800,104.02912532403406,105.67353661665027,103.92129957084985,105.57469177246094,6995500,292.84498411622616,293.982323298295,289.8180193571436,292.1106262207031,4183100,155.88413885367524,156.00507779865723,152.76738082867078,153.26979064941406,7545600
2021-09-01,400.7099914550781,401.95001220703125,393.67999267578125,395.5299987792969,966300,244.69332885742188,247.3300018310547,243.7566680908203,244.69667053222656,39612900,215.0075257164205,215.48629006984126,212.62241720818324,214.45912170410156,2862700,214.67579614835373,215.72263248976176,214.07115352440923,214.91944885253906,2197100,39.779998779296875,40.790000915527344,39.58000183105469,40.5099983215332,2648200.0,187.71395154550282,188.1636117837868,184.96087481006023,186.68612670898438,2835000,68.49415592964777,68.70948346432056,67.36131852687352,67.4830322265625,4103200,106.04197702209844,106.32952383737987,105.38600720766996,105.53876495361328,4402700,293.03772330949533,293.2357471985591,288.28517744094586,291.3095397949219,3339100,153.43723002418304,155.01886248649146,152.65571951758963,153.102294921875,4706500
2021-09-02,398.239990234375,398.8500061035156,386.510009765625,388.3699951171875,884200,244.8333282470703,246.99000549316406,243.51333618164062,244.1300048828125,38331900,214.42426971206348,214.9726736251392,213.39710153220767,213.97161865234375,2523300,215.8670826880237,216.54392346595668,215.12707726473792,216.4717254638672,2140200,40.709999084472656,41.52000045776367,40.47999954223633,40.58000183105469,1824900.0,186.99813786966024,189.62273804254306,186.93389269622128,189.18223571777344,2655800,67.37068710148606,67.96050572815105,67.09918124840506,67.28643035888672,3813400,106.29358470418735,106.35648535879449,105.04455252294767,105.46688842773438,3801900,292.5607264811464,295.3960478552587,291.3636005566055,295.0,3109000,153.73493958982493,153.91169864980756,151.4555129006394,152.2742462158203,4632100
2021-09-03,388.2699890136719,390.7699890136719,385.1199951171875,388.3299865722656,712300,244.0833282470703,244.6666717529297,241.39999389648438,244.52333068847656,45738300,213.34489408099247,213.42323370913658,211.52560298792713,212.66592407226562,3351700,215.13609213166296,216.27317965631613,214.34192789646107,215.52415466308594,1339300,40.40999984741211,40.9900016784668,40.09000015258789,40.68000030517578,1237400.0,188.03513581007795,189.80628912829033,187.34686662482454,189.0262451171875,2260900,66.86512973470505,67.25834217904641,66.43446746573731,66.5374526977539,5397900,104.99061991472692,105.65557744556179,104.54132762096862,105.30513000488281,2921300,292.8307123407635,297.8442963318351,292.67771010081856,297.3402404785156,2774800,151.8369698557241,152.73943339041784,150.92520769565326,151.9207000732422,4254500
2021-09-07,394.8800048828125,394.95001220703125,383.010009765625,386.4599914550781,1080300,246.6666717529297,253.39999389648438,246.4199981689453,250.97332763671875,60119400,212.32641318792506,212.909630263698,210.29820338461698,211.28184509277344,2725200,215.33461826708296,215.33461826708296,212.9340865554858,213.1506805419922,1820000,40.43000030517578,41.959999084472656,39.150001525878906,39.150001525878906,3597500.0,188.76932101526046,190.18257513142726,188.0443501915252,188.26458740234375,2591900,66.05060953326993,66.47190749831329,65.13310682214139,65.39524841308594,7085000,105.21526737620364,105.25121158283217,103.7595647138587,104.04711151123047,4264900,297.96134557386443,299.3385032232822,294.24391266250495,296.0891418457031,2555200,152.30214214455322,152.45100531464806,150.63677979278364,151.31594848632812,5648800
2021-09-08,384.95001220703125,386.2799987792969,376.3699951171875,380.8500061035156,2878300,253.86000061035156,254.81666564941406,246.92333984375,251.2899932861328,56379000,211.29054569219159,214.30239721256262,210.99458716613083,214.23275756835938,2843300,213.70118350377464,216.10171527485278,212.9792173012239,215.34364318847656,2718400,38.95000076293945,39.20000076293945,37.349998474121094,38.34000015258789,2712200.0,187.53041803032227,187.59464920671962,184.91498950075072,187.29180908203125,3344800,65.63867045062635,65.65739178927888,64.6556323150325,65.3671646118164,7124900,104.3256751866234,106.20372064653223,103.79551354048182,106.06893157958984,5548400,296.089110308518,298.7714016384652,294.9009668833015,298.45635986328125,2219500,150.72054636545838,150.80427659519768,148.6272054437159,149.52037048339844,6591700
2021-09-09,433.7300109863281,434.2200012207031,420.2699890136719,420.7099914550781,7789600,251.1366729736328,254.03334045410156,250.5433349609375,251.6199951171875,42233100,214.11088714414475,215.2860345321971,212.93573975609243,213.6495361328125,2474600,215.16311098064628,217.87949294146887,214.5765213071286,215.33457946777344,2992200,38.13999938964844,38.5,37.650001525878906,37.70000076293945,2383000.0,187.64054184780372,187.86996491809225,185.82351505192307,186.3007049560547,2566100,65.39525064356589,65.98507638613133,64.98331690495549,65.02075958251953,7613100,106.01500759932763,107.89304600702039,105.85326210705671,106.74285888671875,4711200,299.23944115410484,300.39157261847726,297.8172621388598,298.6273498535156,3011900,153.75352433492031,154.58155620810737,151.83695713606315,151.9672088623047,8414800
2021-09-10,424.0,430.04998779296875,417.0899963378906,425.5799865722656,2150600,253.1999969482422,254.20333862304688,244.83999633789062,245.42333984375,45552600,215.19030116554293,215.6168257528966,212.56146086271372,212.86611938476562,1945600,216.87777941597747,217.78023353051728,215.7226254806381,215.84896850585938,2035200,37.900001525878906,38.77000045776367,36.939998626708984,36.959999084472656,3779400.0,187.92502843737282,189.5768773811435,187.3560636911914,187.51206970214844,2505600,65.48886922771841,65.67611832280397,64.43093862606983,64.47775268554688,6709400,107.24608646075741,108.51309422439266,106.83273830645541,107.23709869384766,6517900,300.63463027442924,301.741767693915,298.3393768692093,298.7894287109375,3178600,152.81387914635846,154.12570946122912,152.06027872609795,152.1998291015625,4252100
2021-09-13,428.30999755859375,428.30999755859375,418.989990234375,425.1199951171875,1244600,246.73666381835938,248.25999450683594,236.28334045410156,247.6666717529297,68857500,213.70180749170748,214.35466433740515,210.30695720704216,211.6126708984375,2872000,217.33803225845674,218.2134138761665,216.44459770224108,217.68096923828125,2294800,37.369998931884766,37.369998931884766,36.02000045776367,36.61000061035156,2342900.0,188.78769020942954,190.18258664149064,187.8975274208322,189.0905303955078,3159000,64.88967009453305,65.03946933293898,63.90663937807221,64.31857299804688,5820200,107.73130170622628,107.96493561001397,106.53618260320994,107.09330749511719,4381100,301.48970650869126,303.46991791249843,299.50946763590264,301.93975830078125,3908700,150.31114854561696,151.57645714213723,147.30604595252146,148.41319274902344,8814500
2021-09-14,426.739990234375,427.69000244140625,419.3900146484375,420.5,853700,247.52333068847656,251.49000549316406,245.46665954589844,248.163330078125,55574700,211.8650859592145,212.7529749168776,210.46361951210528,210.86404418945312,1905800,218.1502441507159,218.61952417802632,216.13777519354926,217.60877990722656,2013800,36.72999954223633,36.72999954223633,35.7599983215332,36.20000076293945,1991700.0,189.5493310835178,190.33854695384005,187.1357960609181,187.36521911621094,2488600,64.95521527425096,65.27353513247232,64.29049712489746,65.04884338378906,7322800,107.57855421298575,107.70435551415108,106.35647855395962,106.80577087402344,4722800,302.46186504952124,303.776008846395,299.21250366452125,299.8425598144531,2857200,148.0875876248933,148.29227098496898,146.1338112737757,147.7061309814453,5323900
2021-09-15,420.94000244140625,421.0199890136719,414.0899963378906,418.95001220703125,818700,248.3333282470703,252.2866668701172,246.1199951171875,251.94332885742188,46073100,210.94237024308322,213.14467262076843,210.48101920158584,212.51792907714844,1953000,217.01318771026502,217.73515390795535,214.9465596415059,217.4734344482422,2507200,36.18000030517578,36.84000015258789,35.849998474121094,36.720001220703125,1729300.0,187.36521229335472,189.2373121979806,184.8966180678375,188.6866912841797,2956600,64.78669467703303,65.46077706590472,64.48710329784805,65.04884338378906,5031800,105.0984488050156,105.15236168454406,101.6478874020716,103.01373291015625,11556200,300.05852557423646,301.2376865721661,297.12420649109885,300.0675354003906,2875500,146.5338418790989,147.29675504472922,144.83125648893872,146.91529846191406,6827100
2021-09-16,417.2099914550781,429.79998779296875,417.2099914550781,426.44000244140625,978600,250.94332885742188,252.97000122070312,249.20333862304688,252.3300018310547,41770200,213.46673956222455,215.44272300338943,213.04891497001844,214.96395874023438,2171400,216.85072239088132,219.82882412487098,216.54389125541226,219.48590087890625,3410700,36.54999923706055,36.880001068115234,36.41999816894531,36.58000183105469,1535100.0,188.73256532445296,192.10049373458313,188.73256532445296,191.32044982910156,3365500,65.19864495564157,66.247218506241,65.14247379603152,65.98507690429688,5629800,103.14854308601231,103.57985992187156,101.710808873719,103.04071044921875,7997000,301.2827338130865,304.09105316944886,300.78768772912036,302.7859191894531,3043800,146.61757926771622,147.93870813968442,146.25473411412196,146.62689208984375,5085900
2021-09-17,428.3999938964844,432.739990234375,424.29998779296875,426.54998779296875,1546500,252.38333129882812,253.67999267578125,250.0,253.163330078125,84612600,213.65824873156043,216.33931536629302,213.65824873156043,214.72023010253906,3735900,220.05445618230277,220.76740280034346,218.28565344178963,218.83615112304688,4756600,36.59000015258789,37.40999984741211,36.5,37.279998779296875,3145600.0,190.29268132563124,194.53241539186004,190.29268132563124,191.82522583007812,5835200,65.53567752183929,66.58425093360464,65.32034286714014,65.9195327758789,9208800,102.92386815799986,103.20242715568605,101.64787982940787,101.9084701538086,9261000,301.48977208007096,305.72024336441854,301.48977208007096,302.1378479003906,7098400,146.96185159415813,149.7901816978227,145.2034456812127,145.52906799316406,7944800
2021-09-20,418.1000061035156,425.29998779296875,412.489990234375,419.5299987792969,971500,244.85333251953125,247.3333282470703,239.5399932861328,243.38999938964844,74273100,211.94342708864474,214.28500892827336,208.53116381984958,210.77699279785156,3329100,216.48073834477097,218.35784491046897,213.556781503333,215.76779174804688,4549900,36.099998474121094,36.91999816894531,35.959999084472656,36.790000915527344,2473100.0,189.52179480173203,191.3021198889327,186.31904402094213,188.3746795654297,3640400,65.03951789671981,65.61997252190525,64.12201473345324,64.70247650146484,5759800,100.05740803867802,100.88410434264242,99.18577975607445,100.47974395751953,7795200,298.6814119745747,301.88580656062146,295.62106475220054,298.12335205078125,4036600,143.02633357534677,144.45911690961069,141.71451755169917,143.5101318359375,7041200
2021-09-21,422.3900146484375,426.70001220703125,419.54998779296875,424.19000244140625,610900,244.92999267578125,248.24667358398438,243.47999572753906,246.4600067138672,48992100,211.3863466058167,213.31880400402852,209.99359325229207,210.0545196533203,1960300,216.58899509485445,218.70976784663455,216.04751709897434,217.04022216796875,2008300,37.16999816894531,37.47999954223633,36.560001373291016,36.709999084472656,1495900.0,189.65025776679641,191.0910271204416,188.4572552046432,189.2923583984375,2681200,65.37654126254147,65.91955304323761,64.82416523933009,64.87097930908203,6901300,100.56957900309351,102.07920128848306,100.41682127827369,100.83915710449219,5468400,299.7614856566101,303.3078958588613,298.8343800942336,300.8326110839844,3171100,144.29163549228846,145.2592319679876,142.8867764935105,144.2265167236328,5857900
2021-09-22,425.1199951171875,431.2799987792969,422.010009765625,431.17999267578125,948500,247.8433380126953,251.22332763671875,246.3733367919922,250.64666748046875,45378900,210.97720301702196,211.85639202417778,208.67044759532823,210.45492553710938,2285900,218.21341536306642,221.87737699435232,217.9156038422986,219.41368103027344,3361900,36.9900016784668,37.150001525878906,36.7400016784668,36.88999938964844,1156600.0,190.925888643444,192.9723385819502,189.71452806812297,191.69674682617188,3169000,65.34842652521583,65.71355324935683,64.96457132439934,65.09564208984375,8418600,101.59398617121114,102.46561444584557,100.92903539850688,101.60297393798828,4578200,302.29976894236125,305.13508950145507,300.14850837109054,302.37176513671875,2872800,145.8732911590575,146.99904962091446,144.76615834319801,146.47804260253906,6844800
2021-09-23,433.0,437.32000732421875,430.0,431.9100036621094,1490100,251.6666717529297,252.73333740234375,249.30667114257812,251.2133331298828,35842500,211.9608081077888,213.41450076252463,211.03810609911605,211.23831176757812,2038600,219.9641789648747,221.95859492031897,219.77465753485976,220.90272521972656,2941700,37.040000915527344,37.31999969482422,35.83000183105469,35.97999954223633,2405000.0,192.71539100335966,194.2295777600937,190.68728477486937,190.8616485595703,3128800,65.50760045609822,67.35196304881548,65.49823621524554,66.1910400390625,6595300,101.89049946765655,103.07663077488603,101.62990913087015,102.56443786621094,3842000,304.09101425521305,305.60318179682264,302.0747908664003,302.35382080078125,2426600,147.6596041479629,149.12958198143656,147.2502374818817,148.46902465820312,11981500
2021-09-24,427.44000244140625,433.6099853515625,424.07000732421875,432.6099853515625,873300,248.6300048828125,258.26666259765625,248.18666076660156,258.1300048828125,64119000,210.0718954602397,211.3601957353743,209.2449462285466,210.1676483154297,1901400,222.58132302561248,223.24914415001356,221.31789254199907,222.38278198242188,2508800,35.5,36.08000183105469,35.41999816894531,35.970001220703125,1516600.0,190.94423080235723,191.61414221571513,189.8613466793413,190.76068115234375,2275800,65.90080309463254,66.80894146658015,65.72291825890039,66.56552124023438,4802100,102.55547478197943,103.21144466425787,102.22300281296742,102.53750610351562,3955000,303.13687410876645,304.0909816794052,302.02973684744916,303.77593994140625,2004900,140.523599205918,141.27721362303416,137.6952701730907,139.174560546875,26913300
2021-09-27,430.4800109863281,434.92999267578125,427.80999755859375,430.7200012207031,698100,257.7066650390625,266.3333435058594,256.4366760253906,263.78668212890625,84212100,209.13177809085292,210.9510690392252,207.06004176199758,207.67808532714844,2588400,222.00374941490347,224.62086127791105,221.35398124181646,223.90792846679688,2463300,35.75,35.91999816894531,34.86000061035156,34.90999984741211,1932200.0,190.54045642953548,194.7801903679322,190.42115194980414,193.2935333251953,2886100,66.93999980910426,67.97920876917475,66.54678753848856,66.60295867919922,5228400,102.08820713404015,103.0407047112071,101.45920059358218,102.15110778808594,3988800,303.2179342816234,309.4016424128085,303.2179342816234,307.3044128417969,2966100,139.10014846360258,139.47230641243317,137.03471798580892,137.7324981689453,11479300
2021-09-28,427.8900146484375,429.45001220703125,413.70001220703125,414.5400085449219,1149400,262.3999938964844,265.21331787109375,255.39332580566406,259.1866760253906,76144200,206.2156960226524,206.61612070445577,202.69897990238624,203.203857421875,3173900,223.16790095438256,223.54694384970782,219.2151607823843,219.99127197265625,3007500,34.369998931884766,34.7400016784668,33.7400016784668,33.79999923706055,2486500.0,191.88944228939036,192.21981203749073,187.84241637587888,188.52149963378906,4030200,66.03186303563994,66.52806050351599,65.05818943292324,65.61056518554688,5431400,101.25252579096906,101.54007262506153,99.81479162050672,100.38089752197266,5917700,307.26834991296096,307.26834991296096,299.248423844078,300.4545593261719,3304100,137.08124449504916,137.25801775263318,134.90417365152686,135.18328857421875,10692300
2021-09-29,418.07000732421875,419.0,408.5,410.2200012207031,898900,259.9333190917969,264.5,256.8933410644531,260.4366760253906,62828700,204.1874737808792,206.84241381184415,203.52590380498168,205.3016815185547,2655500,220.541789025221,221.74205491181954,219.431760307546,220.4515380859375,1719000,33.959999084472656,34.099998474121094,32.650001525878906,32.869998931884766,2344500.0,189.1914745422095,191.2012232023801,188.97122331819247,190.05410766601562,2678300,65.99442344385454,66.46253541323918,65.36715511915638,65.44205474853516,3671300,100.55162039846206,101.10873847551517,100.255085828359,100.79423522949219,4389100,300.0585652407982,305.02715539387634,300.0585652407982,303.2719421386719,2424000,135.56473588568696,137.63946492213324,135.54612443974779,135.8531494140625,7794900
2021-09-30,410.2799987792969,411.29998779296875,403.32000732421875,404.70001220703125,798400,260.3333435058594,263.0433349609375,258.3333435058594,258.49334716796875,53868000,205.32778430503708,205.32778430503708,198.5815985520115,199.13870239257812,5425400,220.89371437664508,221.48030408784498,217.32902310547775,217.59072875976562,3136800,32.849998474121094,33.369998931884766,32.2599983215332,32.36000061035156,1950600.0,189.89805569674118,190.3844454850122,185.62162033849717,186.16305541992188,3828600,64.77735446792656,64.92714662515922,61.5941907699651,61.77207565307617,10900200,100.2101657251662,100.78526625757421,99.12287902832031,99.12287902832031,5974500,304.45106540335564,304.8741152393162,294.9009783720768,295.4680480957031,4255000,135.72293079265512,137.2115203143113,134.3645788352214,135.11817932128906,10133600
2021-10-01,407.5199890136719,408.19000244140625,399.3800048828125,401.3699951171875,787700,259.4666748046875,260.260009765625,254.52999877929688,258.40667724609375,51094200,199.5565417900239,199.76546072667136,194.85597861589235,198.83404541015625,3476400,219.3595416177425,220.82151296600202,216.8146142496605,219.23318481445312,2076000,32.790000915527344,32.790000915527344,31.459999084472656,32.2599983215332,2496400.0,186.96148961578274,188.5032203014971,185.21787946216216,186.9339599609375,3016400,62.07165410159872,62.78317919927644,61.332036283930165,62.361881256103516,6787000,99.64405203910273,101.95341433273664,99.32954878036988,101.46817779541016,5636900,295.3690334383669,299.4915239034592,292.15565653044285,296.908203125,2814200,135.10888585994593,137.69532391672556,134.31806244268392,136.82077026367188,8112300
2021-10-04,401.30999755859375,401.4599914550781,390.4200134277344,392.57000732421875,956600,265.5,268.989990234375,258.7066650390625,260.510009765625,91449900,198.40749347296634,199.33890872334078,194.01160239996815,196.63172912597656,3816400,218.44805368403462,220.92980264582116,218.2675656045217,219.36856079101562,2236500,32.22999954223633,32.54999923706055,31.510000228881836,31.81999969482422,1862600.0,186.1447016423893,187.75066315764954,184.98841439243623,187.67724609375,5195600,62.10908574152859,62.72699690074674,61.45373191461934,61.65970230102539,6503500,101.02787825730348,101.61195968437195,99.76087053755539,100.15625,4497700,295.68408207356134,297.5832878022232,291.7776350922164,293.85687255859375,2919900,136.82072527643982,137.34173216744907,135.61123688152657,136.89515686035156,7951000
2021-10-05,399.07000732421875,404.80999755859375,396.67999267578125,397.1199951171875,818300,261.6000061035156,265.7699890136719,258.0666809082031,260.1966552734375,55297800,197.65018091591446,199.78284340719517,196.43152043015493,198.08541870117188,2407300,220.17176737770143,222.79791258472056,219.30540522731806,221.29983520507812,2463100,32.0,32.27000045776367,31.459999084472656,31.559999465942383,2985300.0,188.92531531608708,190.65058137576204,187.35606927489223,187.45701599121094,3482800,61.70652444225744,62.08100831084743,60.67667237516916,60.957542419433594,9136300,99.85970348057207,100.17421357305194,98.87126179813123,99.60810089111328,5884000,294.24384901846213,299.0054045542853,293.73078339540206,296.5661315917969,2514300,137.69531325692233,140.48643447158966,137.52785279830306,139.0536651611328,10881900
2021-10-06,392.6600036621094,400.67999267578125,392.5199890136719,398.1300048828125,810700,258.73333740234375,262.2200012207031,257.739990234375,260.9166564941406,43898400,196.8580970144954,198.06805784616694,195.66554941791165,197.4500274658203,2789100,220.70423346110726,223.05062027742676,219.3144598221467,222.99647521972656,2107900,31.25,31.84000015258789,30.8700008392334,31.110000610351562,2009200.0,186.19974621165517,188.30126924129368,185.2912398738645,187.20921325683594,3079600,60.38645129628544,60.901377381522366,59.468952154771706,60.227294921875,10030200,99.00604529421479,100.65943756382644,98.37703885591817,100.31797790527344,5734500,295.3779735576187,297.6192225258057,292.893679059594,297.3581848144531,2226800,137.69527357993027,139.05362509273078,137.23938546887018,138.4395751953125,7610700
2021-10-07,401.010009765625,408.6099853515625,398.3999938964844,399.7200012207031,708700,261.82000732421875,268.3333435058594,261.1266784667969,264.53668212890625,57587400,198.94721132795038,201.51511182430627,198.81663201175343,200.05271911621094,2352000,223.80865066148863,225.56843366866647,223.51985869602416,224.09744262695312,2423900,31.450000762939453,32.349998474121094,31.40999984741211,32.029998779296875,1975800.0,188.9711662093495,192.35745248979023,188.69585576324835,190.78819274902344,3001100,60.6673177131138,62.062289465213354,60.6392249933024,60.835838317871094,6213800,100.98294268497258,101.52209897116933,100.68641495435274,100.83018493652344,5549500,300.1845456160824,305.33313922136034,299.60846613653564,303.7669677734375,2789500,139.8351399151461,142.96119544357938,139.79791702517034,141.2772216796875,7958000
2021-10-08,401.4100036621094,401.760009765625,393.7200012207031,397.2200012207031,560500,265.4033203125,265.4599914550781,260.3033447265625,261.8299865722656,50215800,200.2529011565329,201.70659371824155,198.7469821874722,199.25184631347656,2004900,224.9367249519151,225.27966197821632,223.00547338077521,223.5379180908203,1687500,32.060001373291016,32.189998626708984,30.469999313354492,30.510000228881836,1933200.0,188.66836068265846,190.659751336445,187.62219199811452,189.1914520263672,3042000,60.789029880670306,61.14479246012552,60.52688828077458,60.61114501953125,5352100,101.16265018120244,101.23453859048658,99.85969847163742,99.9405746459961,3787000,299.7344773515554,301.90373016860553,297.82626225114086,300.94061279296875,2912200,141.62146552718113,142.22620266727859,140.17938365882486,141.8633575439453,6333700
